subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,trial_number
SS1673386334346,2279,deviant_block,media/padded_stims/inanimate_080_right.png,media/padded_stims/inanimate_034_right.png,inanimate_single_right,inanimate_single_right,identity,6
SS1673386334346,2449,deviant_block,media/padded_stims/inanimate_080_right.png,media/padded_stims/inanimate_034_right.png,inanimate_single_right,inanimate_single_right,identity,6
SS1673386334346,3885,deviant_block,media/padded_stims/inanimate_080_right.png,media/padded_stims/inanimate_034_right.png,inanimate_single_right,inanimate_single_right,identity,6
SS1673386334346,2131,deviant_block,media/padded_stims/inanimate_080_right.png,media/padded_stims/inanimate_034_right.png,inanimate_single_right,inanimate_single_right,identity,6
SS1673386334346,2295,deviant_block,media/padded_stims/animate_008_right.png,media/padded_stims/animate_051_left.png,animate_single_right,animate_single_left,pose,2
SS1673386334346,2867,deviant_block,media/padded_stims/animate_008_right.png,media/padded_stims/animate_051_left.png,animate_single_right,animate_single_left,pose,2
SS1673386334346,6741,background_block,media/padded_stims/animate_069_right.png,null,animate_single_right,null,null,2
SS1673386334346,3073,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/animate_002_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386334346,1787,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/animate_002_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386334346,1925,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/animate_002_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386334346,3260,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/animate_002_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386334346,2459,deviant_block,media/padded_stims/inanimate_018_right.png,media/padded_stims/inanimate_072_right.png,inanimate_pair_right,inanimate_pair_right,identity,4
SS1673386334346,1160,deviant_block,media/padded_stims/inanimate_018_right.png,media/padded_stims/inanimate_072_right.png,inanimate_pair_right,inanimate_pair_right,identity,4
SS1673386334346,2128,deviant_block,media/padded_stims/inanimate_018_right.png,media/padded_stims/inanimate_072_right.png,inanimate_pair_right,inanimate_pair_right,identity,4
SS1673386334346,1329,deviant_block,media/padded_stims/inanimate_018_right.png,media/padded_stims/inanimate_072_right.png,inanimate_pair_right,inanimate_pair_right,identity,4
SS1673386334346,1090,background_block,media/padded_stims/inanimate_044_left.png,null,inanimate_single_left,null,null,2
SS1673386334346,1412,background_block,media/padded_stims/inanimate_044_left.png,null,inanimate_single_left,null,null,2
SS1673386334346,2412,background_block,media/padded_stims/animate_041_left.png,null,animate_pair_left,null,null,2
SS1673386334346,1255,background_block,media/padded_stims/animate_041_left.png,null,animate_pair_left,null,null,2
SS1673386334346,1017,background_block,media/padded_stims/inanimate_052_right.png,null,inanimate_single_right,null,null,6
SS1673386334346,1416,background_block,media/padded_stims/inanimate_052_right.png,null,inanimate_single_right,null,null,6
SS1673386334346,1346,background_block,media/padded_stims/inanimate_052_right.png,null,inanimate_single_right,null,null,6
SS1673386334346,1364,background_block,media/padded_stims/inanimate_052_right.png,null,inanimate_single_right,null,null,6
SS1673386334346,1246,background_block,media/padded_stims/inanimate_052_right.png,null,inanimate_single_right,null,null,6
SS1673386334346,1131,background_block,media/padded_stims/inanimate_052_right.png,null,inanimate_single_right,null,null,6
SS1673386334346,2470,background_block,media/padded_stims/inanimate_016_left.png,null,inanimate_pair_left,null,null,4
SS1673386334346,1049,background_block,media/padded_stims/inanimate_016_left.png,null,inanimate_pair_left,null,null,4
SS1673386334346,1080,background_block,media/padded_stims/inanimate_016_left.png,null,inanimate_pair_left,null,null,4
SS1673386334346,1035,background_block,media/padded_stims/inanimate_016_left.png,null,inanimate_pair_left,null,null,4
SS1673386334346,1150,background_block,media/padded_stims/animate_067_left.png,null,animate_single_left,null,null,6
SS1673386334346,2009,background_block,media/padded_stims/animate_067_left.png,null,animate_single_left,null,null,6
SS1673386334346,1747,background_block,media/padded_stims/animate_067_left.png,null,animate_single_left,null,null,6
SS1673386334346,3569,background_block,media/padded_stims/animate_067_left.png,null,animate_single_left,null,null,6
SS1673386334346,2484,background_block,media/padded_stims/animate_067_left.png,null,animate_single_left,null,null,6
SS1673386334346,3246,background_block,media/padded_stims/animate_067_left.png,null,animate_single_left,null,null,6
SS1673386334346,1077,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/animate_045_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386334346,1751,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/animate_045_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386334346,1585,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/animate_045_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386334346,1338,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/animate_045_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386334346,1439,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/animate_045_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386334346,1451,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/animate_045_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386334346,1170,deviant_block,media/padded_stims/animate_037_left.png,media/padded_stims/animate_017_left.png,animate_pair_left,animate_pair_left,identity,4
SS1673386334346,3570,deviant_block,media/padded_stims/animate_037_left.png,media/padded_stims/animate_017_left.png,animate_pair_left,animate_pair_left,identity,4
SS1673386334346,1770,deviant_block,media/padded_stims/animate_037_left.png,media/padded_stims/animate_017_left.png,animate_pair_left,animate_pair_left,identity,4
SS1673386334346,1835,deviant_block,media/padded_stims/animate_037_left.png,media/padded_stims/animate_017_left.png,animate_pair_left,animate_pair_left,identity,4
SS1673386334813,2532,background_block,media/padded_stims/animate_070_left.png,null,animate_pair_left,null,null,2
SS1673386334813,1518,background_block,media/padded_stims/animate_070_left.png,null,animate_pair_left,null,null,2
SS1673386334813,1350,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_022_right.png,animate_pair_right,animate_single_right,number,6
SS1673386334813,1235,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_022_right.png,animate_pair_right,animate_single_right,number,6
SS1673386334813,1285,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_022_right.png,animate_pair_right,animate_single_right,number,6
SS1673386334813,1367,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_022_right.png,animate_pair_right,animate_single_right,number,6
SS1673386334813,1154,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_022_right.png,animate_pair_right,animate_single_right,number,6
SS1673386334813,1166,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_022_right.png,animate_pair_right,animate_single_right,number,6
SS1673386334813,1073,deviant_block,media/padded_stims/animate_070_right.png,media/padded_stims/inanimate_022_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386334813,1270,deviant_block,media/padded_stims/animate_070_right.png,media/padded_stims/inanimate_022_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386334813,1052,deviant_block,media/padded_stims/animate_070_right.png,media/padded_stims/inanimate_022_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386334813,1555,deviant_block,media/padded_stims/animate_070_right.png,media/padded_stims/inanimate_022_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386334813,1251,background_block,media/padded_stims/inanimate_039_left.png,null,inanimate_single_left,null,null,6
SS1673386334813,1513,background_block,media/padded_stims/inanimate_039_left.png,null,inanimate_single_left,null,null,6
SS1673386334813,1148,background_block,media/padded_stims/inanimate_039_left.png,null,inanimate_single_left,null,null,6
SS1673386334813,1056,background_block,media/padded_stims/inanimate_039_left.png,null,inanimate_single_left,null,null,6
SS1673386334813,1067,background_block,media/padded_stims/inanimate_039_left.png,null,inanimate_single_left,null,null,6
SS1673386334813,1333,background_block,media/padded_stims/inanimate_039_left.png,null,inanimate_single_left,null,null,6
SS1673386334813,1035,background_block,media/padded_stims/inanimate_030_right.png,null,inanimate_single_right,null,null,6
SS1673386334813,1052,background_block,media/padded_stims/inanimate_030_right.png,null,inanimate_single_right,null,null,6
SS1673386334813,1300,background_block,media/padded_stims/inanimate_030_right.png,null,inanimate_single_right,null,null,6
SS1673386334813,1118,background_block,media/padded_stims/inanimate_030_right.png,null,inanimate_single_right,null,null,6
SS1673386334813,1200,background_block,media/padded_stims/inanimate_030_right.png,null,inanimate_single_right,null,null,6
SS1673386334813,1016,background_block,media/padded_stims/inanimate_030_right.png,null,inanimate_single_right,null,null,6
SS1673386334813,1266,deviant_block,media/padded_stims/inanimate_013_left.png,media/padded_stims/animate_030_left.png,inanimate_pair_left,animate_pair_left,animacy,2
SS1673386334813,1134,deviant_block,media/padded_stims/inanimate_013_left.png,media/padded_stims/animate_030_left.png,inanimate_pair_left,animate_pair_left,animacy,2
SS1673386334813,1184,deviant_block,media/padded_stims/inanimate_077_right.png,media/padded_stims/inanimate_075_left.png,inanimate_pair_right,inanimate_pair_left,pose,4
SS1673386334813,1132,deviant_block,media/padded_stims/inanimate_077_right.png,media/padded_stims/inanimate_075_left.png,inanimate_pair_right,inanimate_pair_left,pose,4
SS1673386334813,1035,deviant_block,media/padded_stims/inanimate_077_right.png,media/padded_stims/inanimate_075_left.png,inanimate_pair_right,inanimate_pair_left,pose,4
SS1673386334813,1532,deviant_block,media/padded_stims/inanimate_077_right.png,media/padded_stims/inanimate_075_left.png,inanimate_pair_right,inanimate_pair_left,pose,4
SS1673386334813,1368,deviant_block,media/padded_stims/inanimate_047_right.png,media/padded_stims/inanimate_008_left.png,inanimate_single_right,inanimate_single_left,pose,4
SS1673386334813,1067,deviant_block,media/padded_stims/inanimate_047_right.png,media/padded_stims/inanimate_008_left.png,inanimate_single_right,inanimate_single_left,pose,4
SS1673386334813,1050,deviant_block,media/padded_stims/inanimate_047_right.png,media/padded_stims/inanimate_008_left.png,inanimate_single_right,inanimate_single_left,pose,4
SS1673386334813,1167,deviant_block,media/padded_stims/inanimate_047_right.png,media/padded_stims/inanimate_008_left.png,inanimate_single_right,inanimate_single_left,pose,4
SS1673386334813,1183,background_block,media/padded_stims/animate_053_right.png,null,animate_pair_right,null,null,2
SS1673386334813,1167,background_block,media/padded_stims/animate_053_right.png,null,animate_pair_right,null,null,2
SS1673386334813,1295,background_block,media/padded_stims/inanimate_043_right.png,null,inanimate_pair_right,null,null,6
SS1673386334813,1236,background_block,media/padded_stims/inanimate_043_right.png,null,inanimate_pair_right,null,null,6
SS1673386334813,1250,background_block,media/padded_stims/inanimate_043_right.png,null,inanimate_pair_right,null,null,6
SS1673386334813,1328,background_block,media/padded_stims/inanimate_043_right.png,null,inanimate_pair_right,null,null,6
SS1673386334813,1280,background_block,media/padded_stims/inanimate_043_right.png,null,inanimate_pair_right,null,null,6
SS1673386334813,1160,background_block,media/padded_stims/inanimate_043_right.png,null,inanimate_pair_right,null,null,6
SS1673386334813,1054,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/inanimate_057_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386334813,1493,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/inanimate_057_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386334813,1185,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/inanimate_057_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386334813,1115,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/inanimate_057_left.png,animate_pair_left,inanimate_pair_left,animacy,6
