success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,view_history,stimulus_type,trial_stimulus,key_press,minimum_viewing_duration,trial_looking_time,block_deviant,block_background,exposure_type,forced_exposure_time,stimulus,stimulus_displayed,question_order
NA,stimuli-presentation,41,164748,0.0-32.0-6.0-1.16,SS1651681198761,3855.7000000476837,NA,NA,trial,NA,40,500,4355.700000047684,null,null,self_paced,0,NA,images/stimuli/complex_09_A_a.gif,NA
NA,html-keyboard-response,42,166013,0.0-32.0-6.0-0.17,SS1651681198761,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,43,171040,0.0-32.0-6.0-1.17,SS1651681198761,4516.800000071526,NA,NA,trial,NA,40,500,5016.800000071526,null,null,self_paced,0,NA,images/stimuli/simple_02_A_a.gif,NA
NA,html-keyboard-response,44,172248,0.0-32.0-6.0-0.18,SS1651681198761,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,45,174094,0.0-32.0-6.0-1.18,SS1651681198761,1336.8999999761581,NA,NA,trial,NA,40,500,1836.899999976158,null,null,self_paced,0,NA,images/stimuli/complex_03_A_a.gif,NA
NA,html-keyboard-response,46,175143,0.0-32.0-6.0-0.19,SS1651681198761,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,47,176237,0.0-32.0-6.0-1.19,SS1651681198761,586.6000000238419,NA,NA,trial,NA,40,500,1086.600000023842,null,null,self_paced,0,NA,images/stimuli/simple_03_A_a.gif,NA
NA,instructions,48,178615,0.0-32.0-7.0,SS1651681198761,2373.899999976158,NA,"[{""page_index"":0,""viewing_time"":2373.2999999523163}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-likert,49,185952,0.0-32.0-8.0-0.0,SS1651681198761,7329.200000047684,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_15_A_a.gif,NA,[0]
NA,survey-likert,50,190583,0.0-32.0-8.0-0.1,SS1651681198761,4623.200000047684,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_08_A_a.gif,NA,[0]
NA,survey-likert,51,194136,0.0-32.0-8.0-0.2,SS1651681198761,3546.899999976158,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_20_A_a.gif,NA,[0]
NA,survey-likert,52,199466,0.0-32.0-8.0-0.3,SS1651681198761,5322.5,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_17_A_a.gif,NA,[0]
NA,survey-likert,53,202549,0.0-32.0-8.0-0.4,SS1651681198761,3076.5,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_02_A_a.gif,NA,[0]
NA,survey-likert,54,205801,0.0-32.0-8.0-0.5,SS1651681198761,3243.7999999523163,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_09_A_a.gif,NA,[0]
NA,survey-likert,55,208665,0.0-32.0-8.0-0.6,SS1651681198761,2857.8000000715256,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_10_A_a.gif,NA,[0]
NA,survey-likert,56,212098,0.0-32.0-8.0-0.7,SS1651681198761,3426.2000000476837,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_01_A_a.gif,NA,[0]
NA,survey-likert,57,215700,0.0-32.0-8.0-0.8,SS1651681198761,3593.4000000953674,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_10_A_a.gif,NA,[0]
NA,survey-likert,58,218915,0.0-32.0-8.0-0.9,SS1651681198761,3208,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_09_A_a.gif,NA,[0]
NA,survey-likert,59,223033,0.0-32.0-8.0-0.10,SS1651681198761,4110.700000047684,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_04_A_a.gif,NA,[0]
NA,survey-likert,60,226316,0.0-32.0-8.0-0.11,SS1651681198761,3275.3000000715256,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_14_A_a.gif,NA,[0]
NA,survey-likert,61,228733,0.0-32.0-8.0-0.12,SS1651681198761,2408.600000023842,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_07_A_a.gif,NA,[0]
NA,survey-likert,62,231814,0.0-32.0-8.0-0.13,SS1651681198761,3075.899999976158,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_17_A_a.gif,NA,[0]
NA,survey-likert,63,234367,0.0-32.0-8.0-0.14,SS1651681198761,2547.100000023842,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_03_A_a.gif,NA,[0]
NA,survey-likert,64,237199,0.0-32.0-8.0-0.15,SS1651681198761,2825,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_13_A_a.gif,NA,[0]
NA,survey-likert,65,239733,0.0-32.0-8.0-0.16,SS1651681198761,2527.7999999523163,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_12_A_a.gif,NA,[0]
NA,survey-likert,66,242565,0.0-32.0-8.0-0.17,SS1651681198761,2827,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_06_A_a.gif,NA,[0]
NA,survey-likert,67,244649,0.0-32.0-8.0-0.18,SS1651681198761,2075.5,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_03_A_a.gif,NA,[0]
NA,survey-likert,68,248036,0.0-32.0-8.0-0.19,SS1651681198761,3379.600000023842,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_19_A_a.gif,NA,[0]
NA,survey-text,69,252399,0.0-32.0-9.0,SS1651681198761,4355.100000023842,"{""Q0"":""no""}",NA,feedback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,70,253406,0.0-32.0-10.0,SS1651681198761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,71,256166,0.0-32.0-11.0,SS1651681198761,2753.8000000715256,NA,"[{""page_index"":0,""viewing_time"":2752.8000000715256}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,0,8670,0.0-0.0,SS1651681419586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-text,1,72839,0.0-1.0,SS1651681419586,64125.40000009537,"{""p_id"":""61323e3a8523aa286c68daed""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,2,99529,0.0-64.0-0.0,SS1651681419586,26680.5,NA,"[{""page_index"":0,""viewing_time"":26678.5}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,3,125720,0.0-64.0-1.0,SS1651681419586,24186.800000190735,NA,"[{""page_index"":0,""viewing_time"":15428.5},{""page_index"":1,""viewing_time"":8756.800000190735}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,stimuli-presentation,4,136978,0.0-64.0-2.0,SS1651681419586,10741.900000095367,NA,NA,NA,NA,40,500,11241.900000095367,null,null,self_paced,0,NA,NA,NA
NA,stimuli-presentation,5,140622,0.0-64.0-3.0,SS1651681419586,3122,NA,NA,NA,NA,40,500,3622,null,null,self_paced,0,NA,NA,NA
NA,instructions,6,144555,0.0-64.0-4.0,SS1651681419586,3927.699999809265,NA,"[{""page_index"":0,""viewing_time"":3926.699999809265}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,7,172852,0.0-64.0-5.0,SS1651681419586,28286.599999904633,NA,"[{""page_index"":0,""viewing_time"":17150.199999809265},{""page_index"":1,""viewing_time"":6396.700000286102},{""page_index"":2,""viewing_time"":2549.4000000953674},{""page_index"":3,""viewing_time"":2188.2999997138977}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,html-keyboard-response,8,174030,0.0-64.0-6.0-0.0,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,9,177946,0.0-64.0-6.0-1.0,SS1651681419586,3399.5,NA,NA,trial,NA,40,500,3899.5,null,null,self_paced,0,NA,images/stimuli/simple_07_A_a.gif,NA
NA,html-keyboard-response,10,179040,0.0-64.0-6.0-0.1,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,11,182142,0.0-64.0-6.0-1.1,SS1651681419586,2589.7999997138977,NA,NA,trial,NA,40,500,3089.7999997138977,null,null,self_paced,0,NA,images/stimuli/complex_19_A_a.gif,NA
NA,html-keyboard-response,12,182978,0.0-64.0-6.0-0.2,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,13,185525,0.0-64.0-6.0-1.2,SS1651681419586,2022,NA,NA,trial,NA,40,500,2522,null,null,self_paced,0,NA,images/stimuli/simple_09_A_a.gif,NA
NA,html-keyboard-response,14,186541,0.0-64.0-6.0-0.3,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,15,190282,0.0-64.0-6.0-1.3,SS1651681419586,3223.4000000953674,NA,NA,trial,NA,40,500,3723.400000095367,null,null,self_paced,0,NA,images/stimuli/complex_21_A_a.gif,NA
NA,html-keyboard-response,16,191152,0.0-64.0-6.0-0.4,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,17,193124,0.0-64.0-6.0-1.4,SS1651681419586,1453.7000002861023,NA,NA,trial,NA,40,500,1953.7000002861023,null,null,self_paced,0,NA,images/stimuli/simple_04_A_a.gif,NA
NA,html-keyboard-response,18,194373,0.0-64.0-6.0-0.5,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,19,198153,0.0-64.0-6.0-1.5,SS1651681419586,3267.199999809265,NA,NA,trial,NA,40,500,3767.199999809265,null,null,self_paced,0,NA,images/stimuli/complex_01_A_a.gif,NA
NA,html-keyboard-response,20,199444,0.0-64.0-6.0-0.6,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,21,202892,0.0-64.0-6.0-1.6,SS1651681419586,2935.300000190735,NA,NA,trial,NA,40,500,3435.300000190735,null,null,self_paced,0,NA,images/stimuli/complex_06_A_a.gif,NA
NA,html-keyboard-response,22,204119,0.0-64.0-6.0-0.7,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,23,205386,0.0-64.0-6.0-1.7,SS1651681419586,749.3000001907349,NA,NA,trial,NA,40,500,1249.3000001907349,null,null,self_paced,0,NA,images/stimuli/simple_10_A_a.gif,NA
NA,html-keyboard-response,24,206454,0.0-64.0-6.0-0.8,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,25,209727,0.0-64.0-6.0-1.8,SS1651681419586,2761.0999999046326,NA,NA,trial,NA,40,500,3261.099999904633,null,null,self_paced,0,NA,images/stimuli/simple_12_A_a.gif,NA
NA,html-keyboard-response,26,210840,0.0-64.0-6.0-0.9,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,27,214143,0.0-64.0-6.0-1.9,SS1651681419586,2788.7999997138977,NA,NA,trial,NA,40,500,3288.7999997138977,null,null,self_paced,0,NA,images/stimuli/complex_09_A_a.gif,NA
NA,html-keyboard-response,28,215028,0.0-64.0-6.0-0.10,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,29,216849,0.0-64.0-6.0-1.10,SS1651681419586,1304,NA,NA,trial,NA,40,500,1804,null,null,self_paced,0,NA,images/stimuli/simple_15_A_a.gif,NA
NA,html-keyboard-response,30,218102,0.0-64.0-6.0-0.11,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,31,221625,0.0-64.0-6.0-1.11,SS1651681419586,3005.6000003814697,NA,NA,trial,NA,40,500,3505.6000003814697,null,null,self_paced,0,NA,images/stimuli/complex_03_A_a.gif,NA
NA,html-keyboard-response,32,222591,0.0-64.0-6.0-0.12,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,33,226240,0.0-64.0-6.0-1.12,SS1651681419586,3133.800000190735,NA,NA,trial,NA,40,500,3633.800000190735,null,null,self_paced,0,NA,images/stimuli/simple_19_A_a.gif,NA
NA,html-keyboard-response,34,227406,0.0-64.0-6.0-0.13,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,35,230603,0.0-64.0-6.0-1.13,SS1651681419586,2677.9000000953674,NA,NA,trial,NA,40,500,3177.900000095367,null,null,self_paced,0,NA,images/stimuli/complex_17_A_a.gif,NA
NA,html-keyboard-response,36,231690,0.0-64.0-6.0-0.14,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,37,233126,0.0-64.0-6.0-1.14,SS1651681419586,923.2000002861023,NA,NA,trial,NA,40,500,1423.2000002861023,null,null,self_paced,0,NA,images/stimuli/complex_10_A_a.gif,NA
NA,html-keyboard-response,38,234095,0.0-64.0-6.0-0.15,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,39,237284,0.0-64.0-6.0-1.15,SS1651681419586,2665.4000000953674,NA,NA,trial,NA,40,500,3165.400000095367,null,null,self_paced,0,NA,images/stimuli/simple_17_A_a.gif,NA
NA,html-keyboard-response,40,238148,0.0-64.0-6.0-0.16,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,41,241765,0.0-64.0-6.0-1.16,SS1651681419586,3097.8999996185303,NA,NA,trial,NA,40,500,3597.8999996185303,null,null,self_paced,0,NA,images/stimuli/simple_03_A_a.gif,NA
NA,html-keyboard-response,42,243059,0.0-64.0-6.0-0.17,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,43,244940,0.0-64.0-6.0-1.17,SS1651681419586,1356.5,NA,NA,trial,NA,40,500,1856.5,null,null,self_paced,0,NA,images/stimuli/simple_01_A_a.gif,NA
NA,html-keyboard-response,44,245896,0.0-64.0-6.0-0.18,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,45,249893,0.0-64.0-6.0-1.18,SS1651681419586,3476.2999997138977,NA,NA,trial,NA,40,500,3976.2999997138977,null,null,self_paced,0,NA,images/stimuli/complex_12_A_a.gif,NA
NA,html-keyboard-response,46,250854,0.0-64.0-6.0-0.19,SS1651681419586,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,47,255716,0.0-64.0-6.0-1.19,SS1651681419586,4345.200000286102,NA,NA,trial,NA,40,500,4845.200000286102,null,null,self_paced,0,NA,images/stimuli/complex_13_A_a.gif,NA
NA,instructions,48,273172,0.0-64.0-7.0,SS1651681419586,17447.800000190735,NA,"[{""page_index"":0,""viewing_time"":17446.400000095367}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-likert,49,283823,0.0-64.0-8.0-0.0,SS1651681419586,10636.299999713898,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_10_A_a.gif,NA,[0]
NA,survey-likert,50,300685,0.0-64.0-8.0-0.1,SS1651681419586,16844.5,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_09_A_a.gif,NA,[0]
NA,survey-likert,51,306341,0.0-64.0-8.0-0.2,SS1651681419586,5641.799999713898,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_01_A_a.gif,NA,[0]
NA,survey-likert,52,310573,0.0-64.0-8.0-0.3,SS1651681419586,4216.299999713898,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_10_A_a.gif,NA,[0]
NA,survey-likert,53,316179,0.0-64.0-8.0-0.4,SS1651681419586,5595,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_12_A_a.gif,NA,[0]
NA,survey-likert,54,322132,0.0-64.0-8.0-0.5,SS1651681419586,5937.5,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_01_A_a.gif,NA,[0]
NA,survey-likert,55,327358,0.0-64.0-8.0-0.6,SS1651681419586,5214,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_19_A_a.gif,NA,[0]
NA,survey-likert,56,330862,0.0-64.0-8.0-0.7,SS1651681419586,3485.4000000953674,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_03_A_a.gif,NA,[0]
NA,survey-likert,57,338986,0.0-64.0-8.0-0.8,SS1651681419586,8112.200000286102,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_15_A_a.gif,NA,[0]
NA,survey-likert,58,344323,0.0-64.0-8.0-0.9,SS1651681419586,5324.5,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_07_A_a.gif,NA,[0]
NA,survey-likert,59,349689,0.0-64.0-8.0-0.10,SS1651681419586,5354.299999713898,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_12_A_a.gif,NA,[0]
NA,survey-likert,60,354924,0.0-64.0-8.0-0.11,SS1651681419586,5218.5,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_09_A_a.gif,NA,[0]
NA,survey-likert,61,360705,0.0-64.0-8.0-0.12,SS1651681419586,5767.599999904633,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_17_A_a.gif,NA,[0]
NA,survey-likert,62,366572,0.0-64.0-8.0-0.13,SS1651681419586,5852.5,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_19_A_a.gif,NA,[0]
NA,survey-likert,63,378066,0.0-64.0-8.0-0.14,SS1651681419586,11476.800000190735,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_04_A_a.gif,NA,[0]
NA,survey-likert,64,382933,0.0-64.0-8.0-0.15,SS1651681419586,4853.60000038147,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_03_A_a.gif,NA,[0]
NA,survey-likert,65,386580,0.0-64.0-8.0-0.16,SS1651681419586,3634.9000000953674,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_21_A_a.gif,NA,[0]
NA,survey-likert,66,392559,0.0-64.0-8.0-0.17,SS1651681419586,5966.200000286102,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_17_A_a.gif,NA,[0]
NA,survey-likert,67,397841,0.0-64.0-8.0-0.18,SS1651681419586,5267.400000095367,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_06_A_a.gif,NA,[0]
NA,survey-likert,68,401940,0.0-64.0-8.0-0.19,SS1651681419586,4083.199999809265,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_13_A_a.gif,NA,[0]
NA,survey-text,69,418476,0.0-64.0-9.0,SS1651681419586,16511.200000286102,"{""Q0"":""no tutto bene""}",NA,feedback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,70,419487,0.0-64.0-10.0,SS1651681419586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,71,424051,0.0-64.0-11.0,SS1651681419586,4555.900000095367,NA,"[{""page_index"":0,""viewing_time"":4553.700000286102}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,0,2693,0.0-0.0,SS1651681420867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-text,1,10885,0.0-1.0,SS1651681420867,8185.600000143051,"{""p_id"":""61352b28c1729389a65e4fd5""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,2,12263,0.0-25.0-0.0,SS1651681420867,1375.3999998569489,NA,"[{""page_index"":0,""viewing_time"":1375.0999999046326}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,3,24882,0.0-25.0-1.0,SS1651681420867,10602,NA,"[{""page_index"":0,""viewing_time"":7265.799999952316},{""page_index"":1,""viewing_time"":3335.899999856949}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,stimuli-presentation,4,30228,0.0-25.0-2.0,SS1651681420867,4835.5,NA,NA,NA,NA,40,500,5335.5,null,null,self_paced,0,NA,NA,NA
NA,stimuli-presentation,5,32929,0.0-25.0-3.0,SS1651681420867,2185.2999999523163,NA,NA,NA,NA,40,500,2685.2999999523163,null,null,self_paced,0,NA,NA,NA
NA,instructions,6,36423,0.0-25.0-4.0,SS1651681420867,3492.699999809265,NA,"[{""page_index"":0,""viewing_time"":3492.2999999523163}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,7,44503,0.0-25.0-5.0,SS1651681420867,8078.400000095367,NA,"[{""page_index"":0,""viewing_time"":3916.7000000476837},{""page_index"":1,""viewing_time"":1329.7000000476837},{""page_index"":2,""viewing_time"":1458.5},{""page_index"":3,""viewing_time"":1373.2000000476837}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
