prolific_id,rt,block_type,fam_trial,background,deviant
5cf8012a542f5400196a1493,1590,deviant,3,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif
61724c1f5a2d42479f37ef80,3674,deviant,3,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif
61660b4af0be02375d417718,1059,all_background,1,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif
6171946a19f6673fb215c0c7,8492,all_background,3,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif
5eacb823eb3ceb32de9b6df3,1143,all_background,9,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif
5f1c5d097881234e5034cb12,9225,deviant,3,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif
6062709e22298337d9dcb2b4,577,deviant,3,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif
6303dc7b9ea8978d975282e2,4246,all_background,1,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif
5e96dcf095ab5a1722bb8040,351,all_background,1,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif
6150ca3f37e1fe330f70311d,9950,deviant,3,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif
65200df074f7b4deaf7ff9fe,5241,all_background,3,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif
61097d076666be0f63facbad,4906,deviant,9,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif
61724c1f5a2d42479f37ef80,1317,all_background,1,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif
5cf8012a542f5400196a1493,796,all_background,3,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif
61081647d414f499a24207a2,1427,all_background,1,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif
5c05922f4e1b7b00016af702,6601,deviant,3,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif
6062709e22298337d9dcb2b4,1061,all_background,1,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif
5f5f6e9b003b2a0217bba847,7166,deviant,1,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif
6480d0f369d301b4e2c1414e,7071,deviant,1,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif
61660b4af0be02375d417718,1324,deviant,3,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif
6303dc7b9ea8978d975282e2,2715,all_background,3,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif
5f4f835cea1e870397a4d295,618,deviant,9,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif
61081647d414f499a24207a2,6354,deviant,1,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif
5c05922f4e1b7b00016af702,7405,deviant,1,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif
61724c1f5a2d42479f37ef80,731,all_background,3,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif
61660b4af0be02375d417718,988,deviant,1,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif
61097d076666be0f63facbad,6123,deviant,3,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif
615a2a654f4be71b8bfa94c8,6666,deviant,1,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif
6062709e22298337d9dcb2b4,2947,all_background,3,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif
6075cf9b059725b365f85e34,4343,deviant,9,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif
5e96dcf095ab5a1722bb8040,705,all_background,9,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif
5f5f6e9b003b2a0217bba847,7758,deviant,3,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif
5f4f835cea1e870397a4d295,1335,deviant,3,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif
61660b4af0be02375d417718,812,all_background,3,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif
61724c1f5a2d42479f37ef80,7467,deviant,1,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif
6171946a19f6673fb215c0c7,9474,deviant,1,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif
61070b50a022d7360e46e985,7066,deviant,1,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif
60e4c29f296751f652dd01fd,7945,deviant,1,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif
5c05922f4e1b7b00016af702,8318,all_background,3,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif
647df23a62de26114fdcb29c,5641,deviant,1,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif
6075cf9b059725b365f85e34,1954,deviant,3,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif
6480d0f369d301b4e2c1414e,643,all_background,9,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif
5f4f835cea1e870397a4d295,737,all_background,1,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif
65200df074f7b4deaf7ff9fe,10808,all_background,9,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif
647df23a62de26114fdcb29c,1828,all_background,1,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif
6480d0f369d301b4e2c1414e,1611,all_background,1,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif
60e4c29f296751f652dd01fd,828,all_background,1,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif
6075cf9b059725b365f85e34,1173,all_background,3,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif
615a2a654f4be71b8bfa94c8,4359,deviant,3,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif
6062709e22298337d9dcb2b4,405,all_background,9,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif
5e96dcf095ab5a1722bb8040,2196,deviant,9,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif
65200df074f7b4deaf7ff9fe,7512,deviant,3,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif
61660b4af0be02375d417718,730,all_background,9,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif
6480d0f369d301b4e2c1414e,1048,all_background,3,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif
6171946a19f6673fb215c0c7,1180,all_background,9,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif
5f5f6e9b003b2a0217bba847,7503,deviant,9,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif
6062709e22298337d9dcb2b4,431,deviant,1,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif
61724c1f5a2d42479f37ef80,1818,all_background,9,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif
60e4c29f296751f652dd01fd,2862,deviant,3,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif
615a2a654f4be71b8bfa94c8,2824,all_background,3,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif
5e96dcf095ab5a1722bb8040,4201,deviant,3,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif
6480d0f369d301b4e2c1414e,997,deviant,3,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif
5f5f6e9b003b2a0217bba847,8365,all_background,1,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif
5e7e96288f16620008abc964,3696,deviant,9,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif
611cad8a4a2f32e0ab56c282,565,all_background,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif
5e96dcf095ab5a1722bb8040,2792,deviant,1,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif
601ae17733bf993ce4b27ecf,699,all_background,3,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif
61081647d414f499a24207a2,1231,all_background,9,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif
6062709e22298337d9dcb2b4,295,deviant,9,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif
6171946a19f6673fb215c0c7,3338,deviant,9,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif
611cad8a4a2f32e0ab56c282,957,all_background,1,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif
61724c1f5a2d42479f37ef80,3146,deviant,9,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif
60e4c29f296751f652dd01fd,4305,deviant,9,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif
61081647d414f499a24207a2,861,all_background,3,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif
6480d0f369d301b4e2c1414e,380,deviant,9,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif
6144967ffe41b9c5f9e9f41c,729,deviant,1,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif
5f5f6e9b003b2a0217bba847,2376,all_background,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif
610d54023434a8659a4576dc,2675,deviant,1,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif
615a2a654f4be71b8bfa94c8,8642,deviant,9,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif
610d54023434a8659a4576dc,1868,all_background,1,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif
615a2a654f4be71b8bfa94c8,2671,all_background,1,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif
61070b50a022d7360e46e985,3523,deviant,3,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif
601ae17733bf993ce4b27ecf,5104,all_background,9,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif
5e7e96288f16620008abc964,4964,deviant,1,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif
611cad8a4a2f32e0ab56c282,1515,deviant,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif
61070b50a022d7360e46e985,1691,all_background,3,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif
610d54023434a8659a4576dc,1840,all_background,3,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif
60e4c29f296751f652dd01fd,1982,all_background,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif
60443c845761424c231816ed,1010,all_background,1,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif
6144967ffe41b9c5f9e9f41c,1024,all_background,3,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif
611cad8a4a2f32e0ab56c282,956,all_background,3,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif
60e4c29f296751f652dd01fd,1329,all_background,3,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif
608264e0b05083c19685a378,2891,all_background,3,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif
615a2a654f4be71b8bfa94c8,2281,all_background,9,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif
5f304d07956a3f48639e3aa6,4015,all_background,1,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif
611cad8a4a2f32e0ab56c282,810,deviant,3,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif
60443c845761424c231816ed,2964,deviant,3,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif
611cad8a4a2f32e0ab56c282,1157,deviant,1,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif
61070b50a022d7360e46e985,5077,all_background,9,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif
608264e0b05083c19685a378,9181,deviant,3,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif
5e7e96288f16620008abc964,7595,all_background,3,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif
5f304d07956a3f48639e3aa6,5282,deviant,3,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif
6144967ffe41b9c5f9e9f41c,5878,all_background,9,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif
60443c845761424c231816ed,1317,all_background,9,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif
6144967ffe41b9c5f9e9f41c,3026,deviant,3,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif
5c437b9735b63800019b31a8,6161,deviant,9,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif
60443c845761424c231816ed,1912,all_background,3,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif
608264e0b05083c19685a378,1407,all_background,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif
5f304d07956a3f48639e3aa6,1947,all_background,9,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif
5e7e96288f16620008abc964,10603,all_background,9,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif
60dd1926197081ce030b743d,1599,deviant,9,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif
608264e0b05083c19685a378,7648,deviant,1,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif
5f304d07956a3f48639e3aa6,1584,all_background,3,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif
608264e0b05083c19685a378,5672,all_background,1,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif
5c437b9735b63800019b31a8,1898,all_background,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif
6144967ffe41b9c5f9e9f41c,3866,deviant,9,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif
60dd1926197081ce030b743d,5142,deviant,3,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif
5c437b9735b63800019b31a8,1318,deviant,1,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif
5f304d07956a3f48639e3aa6,3803,deviant,1,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif
5c437b9735b63800019b31a8,858,all_background,1,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif
6144967ffe41b9c5f9e9f41c,2446,all_background,1,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif
610d54023434a8659a4576dc,2277,deviant,9,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif
5c437b9735b63800019b31a8,953,all_background,3,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif
613a6f7027aabdf561182e6a,739,deviant,9,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif
60dd1926197081ce030b743d,5770,all_background,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif
5c437b9735b63800019b31a8,1664,deviant,3,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif
611d42ad164947cb4c74f157,5271,deviant,1,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif
5f304d07956a3f48639e3aa6,5119,deviant,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif
60dd1926197081ce030b743d,893,all_background,3,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif
60dd1926197081ce030b743d,7146,deviant,1,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif
60dd1926197081ce030b743d,1232,all_background,1,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif
611d42ad164947cb4c74f157,10963,deviant,3,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif
613a6f7027aabdf561182e6a,1337,all_background,9,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif
613a6f7027aabdf561182e6a,1136,deviant,1,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif
6125787fc4898a23427e8295,4547,all_background,1,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif
611d42ad164947cb4c74f157,2875,all_background,9,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif
613a6f7027aabdf561182e6a,1078,all_background,3,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif
5f045f7fe9d8626b455411d3,620,deviant,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif
613a6f7027aabdf561182e6a,1558,all_background,1,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif
5f045f7fe9d8626b455411d3,1089,deviant,1,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif
613a6f7027aabdf561182e6a,680,deviant,3,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif
611d42ad164947cb4c74f157,4170,deviant,9,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif
5f045f7fe9d8626b455411d3,801,all_background,9,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif
5f045f7fe9d8626b455411d3,1747,all_background,1,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif
611d42ad164947cb4c74f157,5248,all_background,3,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif
6125787fc4898a23427e8295,1202,all_background,9,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif
611d42ad164947cb4c74f157,1748,all_background,1,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif
5f045f7fe9d8626b455411d3,2400,deviant,3,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif
5e5d66f2101bf703d65326bc,951,all_background,3,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif
5f045f7fe9d8626b455411d3,1488,all_background,3,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif
6125787fc4898a23427e8295,2031,all_background,3,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif
59e0b5faf005c50001b25412,2251,deviant,1,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif
5e5d66f2101bf703d65326bc,720,all_background,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif
6125787fc4898a23427e8295,4993,deviant,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif
59e0b5faf005c50001b25412,2186,deviant,9,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif
5e5d66f2101bf703d65326bc,10930,deviant,9,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif
5e5d66f2101bf703d65326bc,7983,all_background,1,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif
5e5d66f2101bf703d65326bc,4506,deviant,1,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif
5e5d66f2101bf703d65326bc,5663,deviant,3,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif
6287745dd285a8be832879dc,4323,all_background,9,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif
6287745dd285a8be832879dc,7976,all_background,3,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif
6287745dd285a8be832879dc,1325,deviant,9,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif
6287745dd285a8be832879dc,7524,deviant,1,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif
6287745dd285a8be832879dc,2085,all_background,1,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif
6287745dd285a8be832879dc,6116,deviant,3,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif
60ef5b1cf52939a80af77543,3098,all_background,1,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif
60ef5b1cf52939a80af77543,6791,deviant,1,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif
60ef5b1cf52939a80af77543,6924,deviant,3,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif
60ef5b1cf52939a80af77543,1421,all_background,3,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif
60ef5b1cf52939a80af77543,643,all_background,9,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif
60ef5b1cf52939a80af77543,4421,deviant,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif
600563088f221175cc9eef01,4898,deviant,1,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif
60553b36cb4eb3269931ed21,8454,deviant,3,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif
5d6e3252dfe6d10001dbe508,6091,deviant,1,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif
600563088f221175cc9eef01,5854,deviant,3,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif
5d6e3252dfe6d10001dbe508,1387,all_background,3,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif
60553b36cb4eb3269931ed21,539,deviant,9,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif
600563088f221175cc9eef01,8635,all_background,9,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif
600563088f221175cc9eef01,2382,all_background,1,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif
60553b36cb4eb3269931ed21,2203,all_background,9,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif
5d6e3252dfe6d10001dbe508,6745,deviant,9,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif
5e8a5a892f6f027054a83d88,2215,deviant,1,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif
60553b36cb4eb3269931ed21,820,all_background,3,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif
5d6e3252dfe6d10001dbe508,6857,deviant,3,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif
60553b36cb4eb3269931ed21,1782,deviant,1,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif
5e8a5a892f6f027054a83d88,3705,deviant,3,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif
60553b36cb4eb3269931ed21,369,all_background,1,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif
600563088f221175cc9eef01,7093,deviant,9,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif
5d6e3252dfe6d10001dbe508,5559,all_background,1,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif
600563088f221175cc9eef01,3452,all_background,3,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif
5e8a5a892f6f027054a83d88,5054,deviant,9,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif
5d6e3252dfe6d10001dbe508,1200,all_background,9,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif
63236eea29b04198102f9ad3,7107,all_background,9,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif
5bb511c6689fc5000149c703,7133,deviant,1,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif
5e8a5a892f6f027054a83d88,3854,all_background,9,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif
63236eea29b04198102f9ad3,10113,deviant,1,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif
5e8a5a892f6f027054a83d88,2633,all_background,3,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif
5e8a5a892f6f027054a83d88,2916,all_background,1,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif
63236eea29b04198102f9ad3,3684,all_background,1,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif
5bb511c6689fc5000149c703,5246,all_background,9,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif
5bb511c6689fc5000149c703,8894,all_background,1,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif
63236eea29b04198102f9ad3,8687,deviant,3,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif
63236eea29b04198102f9ad3,1187,deviant,9,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif
63236eea29b04198102f9ad3,1727,all_background,3,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif
5bb511c6689fc5000149c703,6305,all_background,3,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif
5f983f3b00bbab0c4b28149a,2299,all_background,3,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif
5f983f3b00bbab0c4b28149a,1126,all_background,9,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif
5f983f3b00bbab0c4b28149a,9698,deviant,1,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif
5f983f3b00bbab0c4b28149a,6667,deviant,3,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif
