SubjectInfo.subjID,SubjectInfo.testAge,SubjectInfo.gender,SubjectInfo.sessionNumber,Trials.trialType,Trials.ordinal,Looks.confidence,Trials.duration,Trials.excludeTrial,Trials.excludeReason,Looks.duration_onLooks
PKBB_17,268.0,F,1,test-9-background-2,3,0.8557462736094381,10.009,False,,9.83
PKBB_17,268.0,F,1,fam-8-animacy-4,4,0.669062346484019,39.999,False,,7.587000000000002
PKBB_17,268.0,F,1,test-8-animacy-4,5,0.6118514334713291,24.98,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.18599999999999994
PKBB_17,268.0,F,1,fam-8-pose-3,6,0.7068749836157174,39.999,False,,3.3200000000000003
PKBB_17,268.0,F,1,test-8-pose-3,7,0.8189357838334599,39.794,False,,6.719999999999999
PKBB_18,227.0,F,1,fam-8-pose-3,0,0.7414848730546681,39.999,False,,37.925
PKBB_18,227.0,F,1,test-8-pose-3,1,0.6915560170715619,60.0,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.8299999999999983
PKBB_18,227.0,F,1,fam-9-identity-2,2,0.736380198597908,44.998999999999995,False,,43.601000000000006
PKBB_18,227.0,F,1,test-9-identity-2,3,0.4053811530272166,10.274000000000001,False,,8.875
PKBB_18,227.0,F,1,fam-9-number-5,4,0.6583719275870911,44.998999999999995,False,,43.162
PKBB_18,227.0,F,1,test-9-number-5,5,0.7285861603202162,27.174,False,,22.738000000000003
PKBB_18,227.0,F,1,fam-8-background-4,6,0.6147671600731428,39.999,False,,27.134
PKBB_18,227.0,F,1,test-8-background-4,7,0.7632002018409768,24.759,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.535
PKBB_19,244.0,M,1,fam-8-background-4,0,0.7260051278276706,39.999,False,,2.122000000000007
PKBB_19,244.0,M,1,test-8-background-4,1,0.9542041531560856,59.865,False,,58.066
PKBB_19,244.0,M,1,fam-9-number-1,2,0.6903425128536479,44.999,False,,14.788
PKBB_19,244.0,M,1,test-9-number-1,3,0.8875017960866293,24.366,False,,2.305
PKBB_19,244.0,M,1,fam-8-pose-5,4,0.7613235039901329,39.999,False,,37.96100000000001
PKBB_19,244.0,M,1,test-8-pose-5,5,0.9567925075267916,45.006,False,,7.895000000000002
PKBB_19,244.0,M,1,fam-9-animacy-6,6,0.6579161481551626,44.999,False,,17.045
PKBB_19,244.0,M,1,test-9-animacy-6,7,-0.021035318573315937,21.58,True,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),2.764999999999997
PKBB_20,339.0,F,1,fam-8-animacy-4,0,0.7408610746664475,39.999,False,,38.44000000000001
PKBB_20,339.0,F,1,test-8-animacy-4,1,0.7229781807201491,56.78,False,,54.665
PKBB_20,339.0,F,1,fam-9-background-5,2,0.8483467357456331,44.998999999999995,False,,7.719000000000001
PKBB_20,339.0,F,1,test-9-background-5,3,0.4864256299127998,10.146,False,,8.749
PKBB_20,339.0,F,1,fam-9-identity-2,4,0.7179507580701384,44.998999999999995,False,,7.5150000000000015
PKBB_20,339.0,F,1,test-9-identity-2,5,0.2474120514733451,6.277,False,,2.875
PKBB_20,339.0,F,1,fam-8-number-3,6,0.5378762308774794,39.999,False,,6.1150000000000055
PKBB_20,339.0,F,1,test-8-number-3,7,0.7008626736827834,10.765999999999998,False,,2.592999999999999
PKBB_21,228.0,F,1,fam-8-animacy-1,0,0.7030810027751656,39.999,False,,24.16200000000001
PKBB_21,228.0,F,1,test-8-animacy-1,1,0.6223442785980754,29.786,False,,4.311000000000004
PKBB_21,228.0,F,1,fam-8-background-4,2,0.6555350407052274,39.999,False,,10.448000000000004
PKBB_21,228.0,F,1,test-8-background-4,3,0.6769860977354721,14.983,False,,9.481
PKBB_21,228.0,F,1,fam-9-identity-2,4,0.7386983986408298,44.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.10600000000000163
PKBB_21,228.0,F,1,test-9-identity-2,5,0.8460559760702068,24.702,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.10600000000000163
PKBB_21,228.0,F,1,fam-9-number-5,6,0.5549495311139465,44.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.23000000000000398
PKBB_21,228.0,F,1,test-9-number-5,7,,22.402,False,,9.03
PKBB_22,247.0,F,1,fam-8-pose-2,0,0.7449264796752628,39.999,False,,33.456
PKBB_22,247.0,F,1,test-8-pose-2,1,0.8120306139249426,24.129,False,,6.830000000000003
PKBB_22,247.0,F,1,fam-9-identity-3,2,0.6409981295181626,44.998999999999995,False,,42.52500000000001
PKBB_22,247.0,F,1,test-9-identity-3,3,0.6204581898876599,42.053999999999995,False,,11.549999999999995
PKBB_22,247.0,F,1,fam-8-number-5,4,0.5797895369794618,39.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.9909999999999995
PKBB_22,247.0,F,1,test-8-number-5,5,0.6248405510352718,20.475,False,,6.717999999999997
PKBB_22,247.0,F,1,fam-9-background-6,6,0.7129792257088128,44.998999999999995,False,,21.389
PKBB_22,247.0,F,1,test-9-background-6,7,0.6593518476652843,16.907,False,,9.869
PKBB_23,310.0,F,1,fam-8-animacy-6,0,0.7372045798684689,39.999,False,,2.0700000000000003
PKBB_23,310.0,F,1,test-8-animacy-6,1,0.6616462659665592,60.0,False,,33.88599999999999
PKBB_23,310.0,F,1,fam-9-background-1,2,0.7390051347269249,44.999,False,,16.899
PKBB_23,310.0,F,1,test-9-background-1,3,0.802963631721698,43.587,False,,4.906000000000006
PKBB_23,310.0,F,1,fam-8-number-5,4,0.5356811652506741,39.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.7610000000000028
PKBB_23,310.0,F,1,test-8-number-5,5,0.7347334753251303,36.752,False,,14.900999999999994
PKBB_23,310.0,F,1,fam-9-pose-3,6,0.5858772529073272,44.999,False,,3.298000000000002
PKBB_23,310.0,F,1,test-9-pose-3,7,0.8006361365343342,9.768,False,,7.752999999999999
PKBB_24,299.0,F,1,fam-8-background-3,0,0.6764368629641161,39.999,False,,29.486
PKBB_24,299.0,F,1,test-8-background-3,1,0.8450732809631637,36.374,False,,33.576
PKBB_24,299.0,F,1,fam-9-identity-1,2,0.8198105541242562,44.998999999999995,False,,31.702000000000005
PKBB_24,299.0,F,1,test-9-identity-1,3,0.6988705921731261,14.829,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.9420000000000021
PKBB_24,299.0,F,1,fam-9-number-2,4,0.7404898353831676,44.998999999999995,False,,11.922000000000008
PKBB_24,299.0,F,1,test-9-number-2,5,0.7617812238751294,17.151,False,,6.705999999999999
PKBB_24,299.0,F,1,fam-8-animacy-6,6,0.6704632539029756,39.999,False,,9.926000000000009
PKBB_24,299.0,F,1,test-8-animacy-6,7,0.8841867882454155,14.296,False,,13.92
PKBB_25,335.0,M,1,fam-9-number-2,0,0.8089382073747298,44.999,False,,20.272000000000006
PKBB_25,335.0,M,1,test-9-number-2,1,0.745672228399105,60.0,False,,37.161
PKBB_25,335.0,M,1,fam-9-animacy-5,2,0.659186960804084,44.999,False,,44.64
PKBB_25,335.0,M,1,test-9-animacy-5,3,0.7432616212190611,47.28,False,,29.393
PKBB_25,335.0,M,1,fam-8-background-1,4,0.6958901096100208,39.999,False,,38.161
PKBB_25,335.0,M,1,test-8-background-1,5,0.6989165114031898,16.491,False,,16.332
PKBB_25,335.0,M,1,fam-8-identity-4,6,0.5856365612483853,39.999,False,,39.999
PKBB_25,335.0,M,1,test-8-identity-4,7,0.7778635910526271,25.665,False,,24.826
PKBB_26,330.0,F,1,fam-8-identity-1,0,0.8186927539924596,39.999,False,,9.762
PKBB_26,330.0,F,1,test-8-identity-1,1,0.7329031590427338,46.658,False,,41.667
PKBB_26,330.0,F,1,fam-9-background-5,2,0.6830100820758362,44.998999999999995,False,,20.105
PKBB_26,330.0,F,1,test-9-background-5,3,0.7362643461242006,43.56399999999999,False,,39.688
PKBB_26,330.0,F,1,fam-8-animacy-3,4,0.6789502534940425,39.999,False,,37.721
PKBB_26,330.0,F,1,test-8-animacy-3,5,0.6590877845017941,43.151,False,,15.614
PKBB_26,330.0,F,1,fam-9-number-6,6,0.7086776699896771,44.998999999999995,False,,25.649000000000008
PKBB_26,330.0,F,1,test-9-number-6,7,,18.266,False,,18.266
PKBB_27,277.0,M,1,fam-8-number-4,0,0.7536599619784214,39.999,False,,32.38000000000001
PKBB_27,277.0,M,1,test-8-number-4,1,0.8630034668563998,60.0,False,,58.721000000000004
PKBB_27,277.0,M,1,fam-9-pose-1,2,0.9495316063615126,44.999,False,,42.681000000000004
PKBB_27,277.0,M,1,test-9-pose-1,3,0.8724709634720893,55.721,False,,53.28499999999999
PKBB_27,277.0,M,1,fam-9-background-6,4,0.8352985864163323,44.999,False,,38.25
PKBB_27,277.0,M,1,test-9-background-6,5,0.9047798501924502,36.256,False,,6.530000000000001
PKBB_27,277.0,M,1,fam-8-animacy-2,6,0.7902324584386625,39.999,False,,2.9520000000000053
PKBB_27,277.0,M,1,test-8-animacy-2,7,0.8741040086066755,60.0,False,,9.593999999999994
PKBB_28,276.0,M,1,fam-8-animacy-3,0,0.7765583097934723,21.958000000000002,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.2409999999999959
PKBB_28,276.0,M,1,test-8-animacy-3,1,,0.05,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.05
PKBB_28,276.0,M,1,fam-9-number-6,2,0.7688360881294292,44.998999999999995,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.2460000000000022
PKBB_28,276.0,M,1,test-9-number-6,3,0.711745639173105,18.992,False,,4.3260000000000005
PKBB_28,276.0,M,1,fam-9-identity-2,4,0.714559968148698,44.998999999999995,False,,3.892000000000003
PKBB_28,276.0,M,1,test-9-identity-2,5,0.7219190777041204,43.03,False,,6.451999999999997
PKBB_28,276.0,M,1,fam-8-background-4,6,0.6628685534800289,39.999,False,,4.863
PKBB_28,276.0,M,1,test-8-background-4,7,0.5657331658417826,31.522,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.5210000000000008
PKBB_29,239.0,M,1,fam-8-background-1,0,0.683208743632704,39.999,False,,35.566
PKBB_29,239.0,M,1,test-8-background-1,1,0.6546456791091072,23.895,False,,20.704
PKBB_29,239.0,M,1,fam-8-animacy-6,2,0.7751402506656687,39.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.1460000000000008
PKBB_29,239.0,M,1,test-8-animacy-6,3,0.9951695818910241,23.128,False,,21.545
PKBB_29,239.0,M,1,fam-9-identity-3,4,0.9654425978390108,44.999,False,,11.938000000000002
PKBB_29,239.0,M,1,test-9-identity-3,5,0.978757907184954,20.654,False,,20.654
PKBB_29,239.0,M,1,fam-9-pose-4,6,0.954069695874441,44.999,False,,28.654000000000003
PKBB_29,239.0,M,1,test-9-pose-4,7,0.9919301110165222,18.247,False,,18.247
PKBB_30,390.0,M,1,fam-8-animacy-4,0,0.8808213563341383,39.999,False,,39.999
PKBB_30,390.0,M,1,test-8-animacy-4,1,0.8593122366274608,52.297,False,,51.46
PKBB_30,390.0,M,1,fam-9-background-3,2,0.8946660605663078,44.998999999999995,False,,9.462000000000003
PKBB_30,390.0,M,1,test-9-background-3,3,0.8183494224148905,60.0,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.3419999999999987
PKBB_30,390.0,M,1,fam-9-pose-2,4,0.8133392525302877,44.998999999999995,False,,43.122
