"view_history","rt","stimulus_type","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","ball_pref","location","block_number","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"","null","","html-keyboard-response","275","654670","0.0-49.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","831.1649999814108","trial","sequential-stimulus-presentation","276","656485","0.0-49.0-1.6","SS1611976444667","","40","900","1731.1649999814108","","","","14","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","277","657854","0.0-49.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","467.6949999993667","trial","sequential-stimulus-presentation","278","659305","0.0-49.0-1.7","SS1611976444667","","40","900","1367.6949999993667","","","","14","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","1585.4149999795482","pref_question","html-keyboard-response","279","660978","0.0-50.0","SS1611976444667","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","14","","","","","","",""
"","3520.7300001056865","pref_reveal","sequential-stimulus-presentation","280","665484","0.0-51.0","SS1611976444667","","40","900","4420.7300001056865","","","","14","","","novel","","","",""
"","null","","html-keyboard-response","281","666750","0.0-52.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1542.9299999959767","trial","sequential-stimulus-presentation","282","669281","0.0-52.0-1.0","SS1611976444667","","40","900","2442.9299999959767","","","","15","images/stimuli/spore_stims/simple_18_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","283","670379","0.0-52.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","274.184999987483","trial","sequential-stimulus-presentation","284","671629","0.0-52.0-1.1","SS1611976444667","","40","900","1174.184999987483","","","","15","images/stimuli/spore_stims/simple_18_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","285","672589","0.0-52.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","439.76500001735985","trial","sequential-stimulus-presentation","286","674022","0.0-52.0-1.2","SS1611976444667","","40","900","1339.7650000173599","","","","15","images/stimuli/spore_stims/simple_18_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","287","675155","0.0-52.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","671.7699998989701","trial","sequential-stimulus-presentation","288","676813","0.0-52.0-1.3","SS1611976444667","","40","900","1571.7699998989701","","","","15","images/stimuli/spore_stims/simple_18_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","289","677847","0.0-52.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","327.5150000117719","trial","sequential-stimulus-presentation","290","679161","0.0-52.0-1.4","SS1611976444667","","40","900","1227.515000011772","","","","15","images/stimuli/spore_stims/simple_18_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","291","680254","0.0-52.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","365.529999951832","trial","sequential-stimulus-presentation","292","681602","0.0-52.0-1.5","SS1611976444667","","40","900","1265.529999951832","","","","15","images/stimuli/spore_stims/simple_18_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","293","682717","0.0-52.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","279.41999991890043","trial","sequential-stimulus-presentation","294","683982","0.0-52.0-1.6","SS1611976444667","","40","900","1179.4199999189004","","","","15","images/stimuli/spore_stims/simple_18_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","295","685253","0.0-52.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","396.4299999643117","trial","sequential-stimulus-presentation","296","686636","0.0-52.0-1.7","SS1611976444667","","40","900","1296.4299999643117","","","","15","images/stimuli/spore_stims/simple_18_A_b.gif","middle","","","","",""
