"view_history","rt","stimulus_type","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","ball_pref","location","block_number","stimulus_displayed","position_displayed","stim_type_selected"
"","null","","html-keyboard-response","145","258304","0.0-28.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","305.05999992601573","trial","sequential-stimulus-presentation","146","259548","0.0-28.0-1.5","SS1611940976610","","40","900","1205.0599999260157","","","","7","images/stimuli/spore_stims/simple_11_B_c.gif","left",""
"","null","","html-keyboard-response","147","260857","0.0-28.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","581.3999999081716","trial","sequential-stimulus-presentation","148","262377","0.0-28.0-1.6","SS1611940976610","","40","900","1481.3999999081716","","","","7","images/stimuli/spore_stims/simple_11_B_c.gif","left",""
"","null","","html-keyboard-response","149","263418","0.0-28.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1324.6000000508502","trial","sequential-stimulus-presentation","150","265688","0.0-28.0-1.7","SS1611940976610","","40","900","2224.60000005085","","","","7","images/stimuli/spore_stims/simple_11_B_c.gif","left",""
"","1334.0350000653416","pref_question","html-keyboard-response","151","267057","0.0-29.0","SS1611940976610","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","7","","",""
"","885.0300000049174","pref_reveal","sequential-stimulus-presentation","152","268878","0.0-30.0","SS1611940976610","","40","900","1785.0300000049174","","","","7","","","novel"
"","null","","html-keyboard-response","153","270166","0.0-31.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","877.0400000503287","trial","sequential-stimulus-presentation","154","271983","0.0-31.0-1.0","SS1611940976610","","40","900","1777.0400000503287","","","","8","images/stimuli/spore_stims/complex_12_B_d.gif","middle",""
"","null","","html-keyboard-response","155","272906","0.0-31.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","836.1600000644103","trial","sequential-stimulus-presentation","156","274686","0.0-31.0-1.1","SS1611940976610","","40","900","1736.1600000644103","","","","8","images/stimuli/spore_stims/complex_12_B_d.gif","middle",""
"","null","","html-keyboard-response","157","275950","0.0-31.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","366.6850000154227","trial","sequential-stimulus-presentation","158","277258","0.0-31.0-1.2","SS1611940976610","","40","900","1266.6850000154227","","","","8","images/stimuli/spore_stims/complex_12_B_d.gif","middle",""
"","null","","html-keyboard-response","159","278421","0.0-31.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1137.9750000778586","trial","sequential-stimulus-presentation","160","280500","0.0-31.0-1.3","SS1611940976610","","40","900","2037.9750000778586","","","","8","images/stimuli/spore_stims/complex_09_A_b.gif","left",""
"","null","","html-keyboard-response","161","281797","0.0-31.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","893.030000035651","trial","sequential-stimulus-presentation","162","283617","0.0-31.0-1.4","SS1611940976610","","40","900","1793.030000035651","","","","8","images/stimuli/spore_stims/complex_12_B_d.gif","middle",""
"","null","","html-keyboard-response","163","284912","0.0-31.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","340.6749999849126","trial","sequential-stimulus-presentation","164","286194","0.0-31.0-1.5","SS1611940976610","","40","900","1240.6749999849126","","","","8","images/stimuli/spore_stims/complex_12_B_d.gif","middle",""
"","null","","html-keyboard-response","165","287500","0.0-31.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","307.44500004220754","trial","sequential-stimulus-presentation","166","288751","0.0-31.0-1.6","SS1611940976610","","40","900","1207.4450000422075","","","","8","images/stimuli/spore_stims/complex_12_B_d.gif","middle",""
"","null","","html-keyboard-response","167","289868","0.0-31.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","319.67999995686114","trial","sequential-stimulus-presentation","168","291130","0.0-31.0-1.7","SS1611940976610","","40","900","1219.6799999568611","","","","8","images/stimuli/spore_stims/complex_12_B_d.gif","middle",""
"","1870.9849999286234","pref_question","html-keyboard-response","169","293037","0.0-32.0","SS1611940976610","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","8","","",""
"","1658.9150000363588","pref_reveal","sequential-stimulus-presentation","170","295637","0.0-33.0","SS1611940976610","","40","900","2558.915000036359","","","","8","","","novel"
"","null","","html-keyboard-response","171","296867","0.0-34.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1193.0649999994785","trial","sequential-stimulus-presentation","172","299007","0.0-34.0-1.0","SS1611940976610","","40","900","2093.0649999994785","","","","9","images/stimuli/spore_stims/complex_01_A_c.gif","left",""
"","null","","html-keyboard-response","173","300128","0.0-34.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","657.660000026226","trial","sequential-stimulus-presentation","174","301732","0.0-34.0-1.1","SS1611940976610","","40","900","1557.660000026226","","","","9","images/stimuli/spore_stims/complex_01_A_c.gif","left",""
"","null","","html-keyboard-response","175","303037","0.0-34.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","729.9999999813735","trial","sequential-stimulus-presentation","176","304713","0.0-34.0-1.2","SS1611940976610","","40","900","1629.9999999813735","","","","9","images/stimuli/spore_stims/complex_01_A_c.gif","left",""
"","null","","html-keyboard-response","177","305831","0.0-34.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","719.8699999134988","trial","sequential-stimulus-presentation","178","307495","0.0-34.0-1.3","SS1611940976610","","40","900","1619.8699999134988","","","","9","images/stimuli/spore_stims/complex_01_B_c.gif","right",""
"","null","","html-keyboard-response","179","308778","0.0-34.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","399.695000029169","trial","sequential-stimulus-presentation","180","310124","0.0-34.0-1.4","SS1611940976610","","40","900","1299.695000029169","","","","9","images/stimuli/spore_stims/complex_01_A_c.gif","left",""
"","null","","html-keyboard-response","181","311054","0.0-34.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","368.2850000914186","trial","sequential-stimulus-presentation","182","312368","0.0-34.0-1.5","SS1611940976610","","40","900","1268.2850000914186","","","","9","images/stimuli/spore_stims/complex_01_A_c.gif","left",""
"","null","","html-keyboard-response","183","313472","0.0-34.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","371.32000003475696","trial","sequential-stimulus-presentation","184","314789","0.0-34.0-1.6","SS1611940976610","","40","900","1271.320000034757","","","","9","images/stimuli/spore_stims/complex_01_A_c.gif","left",""
"","null","","html-keyboard-response","185","315742","0.0-34.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","305.5900000035763","trial","sequential-stimulus-presentation","186","316994","0.0-34.0-1.7","SS1611940976610","","40","900","1205.5900000035763","","","","9","images/stimuli/spore_stims/complex_01_A_c.gif","left",""
"","1450.5150000331923","pref_question","html-keyboard-response","187","318485","0.0-35.0","SS1611940976610","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","9","","",""
"","1091.6449999203905","pref_reveal","sequential-stimulus-presentation","188","320519","0.0-36.0","SS1611940976610","","40","900","1991.6449999203905","","","","9","","","novel"
"","null","","html-keyboard-response","189","321525","0.0-37.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","810.6149999657646","trial","sequential-stimulus-presentation","190","323286","0.0-37.0-1.0","SS1611940976610","","40","900","1710.6149999657646","","","","10","images/stimuli/spore_stims/simple_12_A_b.gif","left",""
"","null","","html-keyboard-response","191","324202","0.0-37.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","946.4000000152737","trial","sequential-stimulus-presentation","192","326096","0.0-37.0-1.1","SS1611940976610","","40","900","1846.4000000152737","","","","10","images/stimuli/spore_stims/simple_12_A_b.gif","left",""
"","null","","html-keyboard-response","193","327362","0.0-37.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","555.7300000218675","trial","sequential-stimulus-presentation","194","328865","0.0-37.0-1.2","SS1611940976610","","40","900","1455.7300000218675","","","","10","images/stimuli/spore_stims/simple_12_A_b.gif","left",""
"","null","","html-keyboard-response","195","329769","0.0-37.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1450.7100000046194","trial","sequential-stimulus-presentation","196","332166","0.0-37.0-1.3","SS1611940976610","","40","900","2350.7100000046194","","","","10","images/stimuli/spore_stims/simple_12_A_b.gif","left",""
"","null","","html-keyboard-response","197","333449","0.0-37.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1661.3799999468029","trial","sequential-stimulus-presentation","198","336057","0.0-37.0-1.4","SS1611940976610","","40","900","2561.379999946803","","","","10","images/stimuli/spore_stims/simple_12_A_b.gif","left",""
"","null","","html-keyboard-response","199","337237","0.0-37.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1123.5999999335036","trial","sequential-stimulus-presentation","200","339307","0.0-37.0-1.5","SS1611940976610","","40","900","2023.5999999335036","","","","10","images/stimuli/spore_stims/simple_15_A_a.gif","right",""
"","null","","html-keyboard-response","201","340174","0.0-37.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","554.4049999443814","trial","sequential-stimulus-presentation","202","341676","0.0-37.0-1.6","SS1611940976610","","40","900","1454.4049999443814","","","","10","images/stimuli/spore_stims/simple_12_A_b.gif","left",""
"","null","","html-keyboard-response","203","342540","0.0-37.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1905.1249999320135","trial","sequential-stimulus-presentation","204","345394","0.0-37.0-1.7","SS1611940976610","","40","900","2805.1249999320135","","","","10","images/stimuli/spore_stims/simple_12_A_b.gif","left",""
"","1406.859999988228","pref_question","html-keyboard-response","205","346840","0.0-38.0","SS1611940976610","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","10","","",""
"","2542.9299999959767","pref_reveal","sequential-stimulus-presentation","206","350327","0.0-39.0","SS1611940976610","","40","900","3442.9299999959767","","","","10","","","novel"
"","null","","html-keyboard-response","207","351356","0.0-40.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","296.97000002488494","trial","sequential-stimulus-presentation","208","352600","0.0-40.0-1.0","SS1611940976610","","40","900","1196.970000024885","","","","11","images/stimuli/spore_stims/complex_05_B_c.gif","middle",""
"","null","","html-keyboard-response","209","353749","0.0-40.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","815.015000058338","trial","sequential-stimulus-presentation","210","355512","0.0-40.0-1.1","SS1611940976610","","40","900","1715.015000058338","","","","11","images/stimuli/spore_stims/complex_05_B_c.gif","middle",""
"","null","","html-keyboard-response","211","356596","0.0-40.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","6.889999960549176","trial","sequential-stimulus-presentation","212","357556","0.0-40.0-1.2","SS1611940976610","","40","900","906.8899999605492","","","","11","images/stimuli/spore_stims/complex_05_B_c.gif","middle",""
"","null","","html-keyboard-response","213","358746","0.0-40.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","367.52500000875443","trial","sequential-stimulus-presentation","214","360062","0.0-40.0-1.3","SS1611940976610","","40","900","1267.5250000087544","","","","11","images/stimuli/spore_stims/complex_05_B_c.gif","middle",""
"","null","","html-keyboard-response","215","361236","0.0-40.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","240.55999994743615","trial","sequential-stimulus-presentation","216","362426","0.0-40.0-1.4","SS1611940976610","","40","900","1140.5599999474362","","","","11","images/stimuli/spore_stims/complex_05_B_c.gif","middle",""
"","null","","html-keyboard-response","217","363338","0.0-40.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","387.40500004496425","trial","sequential-stimulus-presentation","218","364675","0.0-40.0-1.5","SS1611940976610","","40","900","1287.4050000449643","","","","11","images/stimuli/spore_stims/complex_05_B_c.gif","middle",""
"","null","","html-keyboard-response","219","365982","0.0-40.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","277.959999977611","trial","sequential-stimulus-presentation","220","367215","0.0-40.0-1.6","SS1611940976610","","40","900","1177.959999977611","","","","11","images/stimuli/spore_stims/complex_05_B_c.gif","middle",""
"","null","","html-keyboard-response","221","368265","0.0-40.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","402.79500000178814","trial","sequential-stimulus-presentation","222","369620","0.0-40.0-1.7","SS1611940976610","","40","900","1302.7950000017881","","","","11","images/stimuli/spore_stims/complex_05_B_c.gif","middle",""
"","null","","html-keyboard-response","223","370720","0.0-40.0-0.8","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","2733.504999894649","trial","sequential-stimulus-presentation","224","374409","0.0-40.0-1.8","SS1611940976610","","40","900","3633.504999894649","","","","11","images/stimuli/spore_stims/complex_11_B_c.gif","right",""
"","1512.3900000471622","pref_question","html-keyboard-response","225","375967","0.0-41.0","SS1611940976610","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","11","","",""
"","2451.905000023544","pref_reveal","sequential-stimulus-presentation","226","379367","0.0-42.0","SS1611940976610","","40","900","3351.905000023544","","","","11","","","novel"
"","null","","html-keyboard-response","227","380397","0.0-43.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
