"view_history","rt","stimulus_type","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","ball_pref","location","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":4666.0699999993085},{""page_index"":1,""viewing_time"":4720.334999998158}]","9387.455000000045","instructions","instructions","0","9389","0.0-0.0","SS1612117478452","","","","","","","","","","","","","","","",""
"","3500.6199999988894","","sequential-stimulus-presentation","1","13798","0.0-1.0","SS1612117478452","","40","900","4400.619999998889","","","","","","","","","","","",""
"","3236.994999999297","","sequential-stimulus-presentation","2","17938","0.0-2.0","SS1612117478452","","40","900","4136.994999999297","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3706.754999999248}]","3706.9749999973283","instructions","instructions","3","21646","0.0-3.0","SS1612117478452","","","","","","","","","","","","","","","",""
"","12189.220000000205","instructions","html-keyboard-response","4","33837","0.0-4.0","SS1612117478452","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","","","","","","","","",""
"","2879.54499999978","pref_reveal","sequential-stimulus-presentation","5","37626","0.0-5.0","SS1612117478452","","40","900","3779.54499999978","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6902.089999999589},{""page_index"":1,""viewing_time"":4188.174999999319},{""page_index"":2,""viewing_time"":1218.44499999861},{""page_index"":3,""viewing_time"":1083.0449999994016}]","13391.98000000033","instructions","instructions","6","51019","0.0-6.0","SS1612117478452","","","","","","","","","","","","","","","",""
"","null","","html-keyboard-response","7","52187","0.0-7.0-0.0","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","2058.5449999998673","trial","sequential-stimulus-presentation","8","54950","0.0-7.0-1.0","SS1612117478452","","40","700","2758.5449999998673","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","9","55948","0.0-7.0-0.1","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","2017.4649999971734","trial","sequential-stimulus-presentation","10","58672","0.0-7.0-1.1","SS1612117478452","","40","700","2717.4649999971734","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","11","59942","0.0-7.0-0.2","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1297.0099999984086","trial","sequential-stimulus-presentation","12","61948","0.0-7.0-1.2","SS1612117478452","","40","700","1997.0099999984086","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","13","62897","0.0-7.0-0.3","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","778.1950000025972","trial","sequential-stimulus-presentation","14","64384","0.0-7.0-1.3","SS1612117478452","","40","700","1478.1950000025972","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_B_d.gif","right","","","","",""
"","null","","html-keyboard-response","15","65345","0.0-7.0-0.4","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","808.5150000006252","trial","sequential-stimulus-presentation","16","66859","0.0-7.0-1.4","SS1612117478452","","40","700","1508.5150000006252","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","17","68138","0.0-7.0-0.5","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1528.4600000013597","trial","sequential-stimulus-presentation","18","70372","0.0-7.0-1.5","SS1612117478452","","40","700","2228.4600000013597","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","19","71583","0.0-7.0-0.6","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","240.77000000033877","trial","sequential-stimulus-presentation","20","72529","0.0-7.0-1.6","SS1612117478452","","40","700","940.7700000003388","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","21","73714","0.0-7.0-0.7","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","292.06499999781954","trial","sequential-stimulus-presentation","22","74714","0.0-7.0-1.7","SS1612117478452","","40","700","992.0649999978195","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_d.gif","left","","","","",""
"","2717.259999997623","pref_question","html-keyboard-response","23","77433","0.0-8.0","SS1612117478452","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","0","","","","","","","",""
"","1926.3200000023062","pref_reveal","sequential-stimulus-presentation","24","80068","0.0-9.0","SS1612117478452","","40","700","2626.320000002306","","","","0","","","","deviant","","","",""
"","null","","html-keyboard-response","25","81299","0.0-10.0-0.0","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1524.0499999999884","trial","sequential-stimulus-presentation","26","83530","0.0-10.0-1.0","SS1612117478452","","40","700","2224.0499999999884","","","","1","complex_similar","images/stimuli/spore_stims/complex_14_B_d.gif","middle","","","","",""
"","null","","html-keyboard-response","27","84344","0.0-10.0-0.1","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","901.1449999998149","trial","sequential-stimulus-presentation","28","85951","0.0-10.0-1.1","SS1612117478452","","40","700","1601.144999999815","","","","1","complex_similar","images/stimuli/spore_stims/complex_14_B_d.gif","middle","","","","",""
"","null","","html-keyboard-response","29","86905","0.0-10.0-0.2","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1285.955000003014","trial","sequential-stimulus-presentation","30","88900","0.0-10.0-1.2","SS1612117478452","","40","700","1985.955000003014","","","","1","complex_similar","images/stimuli/spore_stims/complex_14_B_d.gif","middle","","","","",""
"","null","","html-keyboard-response","31","90070","0.0-10.0-0.3","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1010.9049999991839","trial","sequential-stimulus-presentation","32","91790","0.0-10.0-1.3","SS1612117478452","","40","700","1710.904999999184","","","","1","complex_similar","images/stimuli/spore_stims/complex_14_B_d.gif","middle","","","","",""
"","null","","html-keyboard-response","33","92896","0.0-10.0-0.4","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","861.574999998993","trial","sequential-stimulus-presentation","34","94467","0.0-10.0-1.4","SS1612117478452","","40","700","1561.574999998993","","","","1","complex_similar","images/stimuli/spore_stims/complex_14_B_d.gif","middle","","","","",""
"","null","","html-keyboard-response","35","95654","0.0-10.0-0.5","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","255.12499999967986","trial","sequential-stimulus-presentation","36","96617","0.0-10.0-1.5","SS1612117478452","","40","700","955.1249999996799","","","","1","complex_similar","images/stimuli/spore_stims/complex_14_B_d.gif","middle","","","","",""
"","null","","html-keyboard-response","37","97638","0.0-10.0-0.6","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","827.7999999991152","trial","sequential-stimulus-presentation","38","99173","0.0-10.0-1.6","SS1612117478452","","40","700","1527.7999999991152","","","","1","complex_similar","images/stimuli/spore_stims/complex_14_B_d.gif","middle","","","","",""
"","null","","html-keyboard-response","39","100349","0.0-10.0-0.7","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1963.885000001028","trial","sequential-stimulus-presentation","40","103021","0.0-10.0-1.7","SS1612117478452","","40","700","2663.885000001028","","","","1","complex_similar","images/stimuli/spore_stims/complex_14_A_d.gif","left","","","","",""
"","2667.890000000625","pref_question","html-keyboard-response","41","105691","0.0-11.0","SS1612117478452","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","1","","","","","","","",""
"","2232.544999998936","pref_reveal","sequential-stimulus-presentation","42","108632","0.0-12.0","SS1612117478452","","40","700","2932.544999998936","","","","1","","","","novel","","","",""
"","null","","html-keyboard-response","43","109662","0.0-13.0-0.0","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","604.1450000011537","trial","sequential-stimulus-presentation","44","110973","0.0-13.0-1.0","SS1612117478452","","40","700","1304.1450000011537","","","","2","simple_similar","images/stimuli/spore_stims/simple_12_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","45","111816","0.0-13.0-0.1","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","711.765000000014","trial","sequential-stimulus-presentation","46","113234","0.0-13.0-1.1","SS1612117478452","","40","700","1411.765000000014","","","","2","simple_similar","images/stimuli/spore_stims/simple_12_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","47","114404","0.0-13.0-0.2","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","625.0450000006822","trial","sequential-stimulus-presentation","48","115737","0.0-13.0-1.2","SS1612117478452","","40","700","1325.0450000006822","","","","2","simple_similar","images/stimuli/spore_stims/simple_12_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","49","116953","0.0-13.0-0.3","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","785.570000000007","trial","sequential-stimulus-presentation","50","118444","0.0-13.0-1.3","SS1612117478452","","40","700","1485.570000000007","","","","2","simple_similar","images/stimuli/spore_stims/simple_12_B_c.gif","left","","","","",""
"","null","","html-keyboard-response","51","119422","0.0-13.0-0.4","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","268.41000000058557","trial","sequential-stimulus-presentation","52","120397","0.0-13.0-1.4","SS1612117478452","","40","700","968.4100000005856","","","","2","simple_similar","images/stimuli/spore_stims/simple_12_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","53","121231","0.0-13.0-0.5","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","330.00499999980093","trial","sequential-stimulus-presentation","54","122266","0.0-13.0-1.5","SS1612117478452","","40","700","1030.004999999801","","","","2","simple_similar","images/stimuli/spore_stims/simple_12_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","55","123096","0.0-13.0-0.6","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","317.45000000228174","trial","sequential-stimulus-presentation","56","124119","0.0-13.0-1.6","SS1612117478452","","40","700","1017.4500000022817","","","","2","simple_similar","images/stimuli/spore_stims/simple_12_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","57","125256","0.0-13.0-0.7","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","427.9549999992014","trial","sequential-stimulus-presentation","58","126390","0.0-13.0-1.7","SS1612117478452","","40","700","1127.9549999992014","","","","2","simple_similar","images/stimuli/spore_stims/simple_12_A_c.gif","middle","","","","",""
"","1295.0999999993655","pref_question","html-keyboard-response","59","127687","0.0-14.0","SS1612117478452","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","2","","","","","","","",""
"","1375.7449999975506","pref_reveal","sequential-stimulus-presentation","60","129767","0.0-15.0","SS1612117478452","","40","700","2075.7449999975506","","","","2","","","","deviant","","","",""
"","null","","html-keyboard-response","61","130617","0.0-16.0-0.0","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1197.8049999997893","trial","sequential-stimulus-presentation","62","132523","0.0-16.0-1.0","SS1612117478452","","40","700","1897.8049999997893","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_02_B_a.gif","left","","","","",""
"","null","","html-keyboard-response","63","133470","0.0-16.0-0.1","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","956.7600000009406","trial","sequential-stimulus-presentation","64","135132","0.0-16.0-1.1","SS1612117478452","","40","700","1656.7600000009406","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_02_B_a.gif","left","","","","",""
"","null","","html-keyboard-response","65","136052","0.0-16.0-0.2","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","929.3299999990268","trial","sequential-stimulus-presentation","66","137687","0.0-16.0-1.2","SS1612117478452","","40","700","1629.3299999990268","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_02_B_a.gif","left","","","","",""
"","null","","html-keyboard-response","67","138896","0.0-16.0-0.3","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","474.09499999776017","trial","sequential-stimulus-presentation","68","140077","0.0-16.0-1.3","SS1612117478452","","40","700","1174.0949999977602","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_02_B_a.gif","left","","","","",""
"","null","","html-keyboard-response","69","141358","0.0-16.0-0.4","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1830.4400000015448","trial","sequential-stimulus-presentation","70","143898","0.0-16.0-1.4","SS1612117478452","","40","700","2530.440000001545","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_18_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","71","145089","0.0-16.0-0.5","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","806.655000000319","trial","sequential-stimulus-presentation","72","146603","0.0-16.0-1.5","SS1612117478452","","40","700","1506.655000000319","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_02_B_a.gif","left","","","","",""
"","null","","html-keyboard-response","73","147781","0.0-16.0-0.6","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1106.0649999999441","trial","sequential-stimulus-presentation","74","149596","0.0-16.0-1.6","SS1612117478452","","40","700","1806.0649999999441","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_02_B_a.gif","left","","","","",""
"","null","","html-keyboard-response","75","150432","0.0-16.0-0.7","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
