subject,block_number,block_type,forced_exposure_time,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1646504225934,3,simple,500,memory,6,6,deviant,3069,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646504225934,4,simple,10000,memory,6,1,background,10000,images/stimuli/simple_01_A_a.gif,memory_novel,TRUE
SS1646504225934,4,simple,10000,memory,6,2,background,6379.5999999940395,images/stimuli/simple_01_A_a.gif,memory_novel,TRUE
SS1646504225934,4,simple,10000,memory,6,3,background,4994,images/stimuli/simple_01_A_a.gif,memory_novel,TRUE
SS1646504225934,4,simple,10000,memory,6,4,background,7961.9000000059605,images/stimuli/simple_01_A_a.gif,memory_novel,TRUE
SS1646504225934,4,simple,10000,memory,6,5,background,2830.7000000178814,images/stimuli/simple_01_A_a.gif,memory_novel,TRUE
SS1646504225934,4,simple,10000,memory,6,6,deviant,3294.800000011921,images/stimuli/simple_11_A_a.gif,memory_novel,TRUE
SS1646504225934,5,simple,10000,memory,2,1,background,10000,images/stimuli/simple_05_A_a.gif,memory_novel,FALSE
SS1646504225934,5,simple,10000,memory,2,2,deviant,2600.5,images/stimuli/simple_16_A_a.gif,memory_background,TRUE
SS1646504225934,5,simple,10000,memory,2,3,background,1806.4000000059605,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504225934,5,simple,10000,memory,2,4,background,2150,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504225934,5,simple,10000,memory,2,5,background,1804.7000000178814,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504225934,5,simple,10000,memory,2,6,background,2393,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504225934,6,complex,10000,memory,NA,1,background,10000,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504225934,6,complex,10000,memory,NA,2,background,4741.199999988079,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504225934,6,complex,10000,memory,NA,3,background,2033.7999999821186,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504225934,6,complex,10000,memory,NA,4,background,1471,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504225934,6,complex,10000,memory,NA,5,background,1438.7999999821186,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504225934,6,complex,10000,memory,NA,6,background,1647.300000011921,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504225934,7,complex,500,memory,4,1,background,500,images/stimuli/complex_15_A_a.gif,memory_novel,FALSE
SS1646504225934,7,complex,500,memory,4,2,background,3752,images/stimuli/complex_15_A_a.gif,memory_background,TRUE
SS1646504225934,7,complex,500,memory,4,3,background,1865.800000011921,images/stimuli/complex_15_A_a.gif,memory_background,TRUE
SS1646504225934,7,complex,500,memory,4,4,deviant,3634.5,images/stimuli/complex_19_A_a.gif,memory_background,TRUE
SS1646504225934,7,complex,500,memory,4,5,background,6362.699999988079,images/stimuli/complex_15_A_a.gif,memory_background,TRUE
SS1646504225934,7,complex,500,memory,4,6,background,949.7999999821186,images/stimuli/complex_15_A_a.gif,memory_background,TRUE
SS1646504225934,8,complex,10000,memory,4,1,background,10000,images/stimuli/complex_13_A_a.gif,memory_novel,FALSE
SS1646504225934,8,complex,10000,memory,4,2,background,5965.9000000059605,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504225934,8,complex,10000,memory,4,3,background,1956.5,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504225934,8,complex,10000,memory,4,4,deviant,3271.7999999821186,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646504225934,8,complex,10000,memory,4,5,background,5508.199999988079,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504225934,8,complex,10000,memory,4,6,background,3841,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504243280,1,simple,500,memory,6,1,background,500,images/stimuli/simple_11_A_a.gif,memory_novel,FALSE
SS1646504243280,1,simple,500,memory,6,2,background,8866.200000047684,images/stimuli/simple_11_A_a.gif,memory_background,TRUE
SS1646504243280,1,simple,500,memory,6,3,background,4305.599999904633,images/stimuli/simple_11_A_a.gif,memory_background,TRUE
SS1646504243280,1,simple,500,memory,6,4,background,1923.5999999046326,images/stimuli/simple_11_A_a.gif,memory_background,TRUE
SS1646504243280,1,simple,500,memory,6,5,background,3046.7000000476837,images/stimuli/simple_11_A_a.gif,memory_background,TRUE
SS1646504243280,1,simple,500,memory,6,6,deviant,4394.700000047684,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646504243280,2,complex,500,memory,2,1,background,500,images/stimuli/complex_13_A_a.gif,memory_novel,FALSE
SS1646504243280,2,complex,500,memory,2,2,deviant,8285.400000095367,images/stimuli/complex_15_A_a.gif,memory_background,TRUE
SS1646504243280,2,complex,500,memory,2,3,background,4967.700000047684,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504243280,2,complex,500,memory,2,4,background,3409.4000000953674,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504243280,2,complex,500,memory,2,5,background,3301.699999809265,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504243280,2,complex,500,memory,2,6,background,1640.4000000953674,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504243280,3,simple,10000,memory,4,1,background,10000,images/stimuli/simple_15_A_a.gif,memory_novel,FALSE
SS1646504243280,3,simple,10000,memory,4,2,background,5687.5,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504243280,3,simple,10000,memory,4,3,background,938.5,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504243280,3,simple,10000,memory,4,4,deviant,3251.5999999046326,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646504243280,3,simple,10000,memory,4,5,background,1279.8000001907349,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504243280,3,simple,10000,memory,4,6,background,516.7000000476837,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504243280,4,simple,10000,memory,6,1,background,10000,images/stimuli/simple_14_A_a.gif,memory_novel,FALSE
SS1646504243280,4,simple,10000,memory,6,2,background,4911.600000143051,images/stimuli/simple_14_A_a.gif,memory_background,TRUE
SS1646504243280,4,simple,10000,memory,6,3,background,4509.299999952316,images/stimuli/simple_14_A_a.gif,memory_background,TRUE
SS1646504243280,4,simple,10000,memory,6,4,background,1018.8999998569489,images/stimuli/simple_14_A_a.gif,memory_background,TRUE
SS1646504243280,4,simple,10000,memory,6,5,background,560.2000000476837,images/stimuli/simple_14_A_a.gif,memory_background,TRUE
SS1646504243280,4,simple,10000,memory,6,6,deviant,2974.9000000953674,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646504243280,5,simple,500,memory,NA,1,background,500,images/stimuli/simple_20_A_a.gif,memory_novel,FALSE
SS1646504243280,5,simple,500,memory,NA,2,background,6284.700000047684,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646504243280,5,simple,500,memory,NA,3,background,1768.2999999523163,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646504243280,5,simple,500,memory,NA,4,background,1155.5,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646504243280,5,simple,500,memory,NA,5,background,1072.7000000476837,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646504243280,5,simple,500,memory,NA,6,background,895,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646504243280,6,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_02_A_a.gif,memory_novel,FALSE
SS1646504243280,6,simple,10000,memory,NA,2,background,4125.099999904633,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646504243280,6,simple,10000,memory,NA,3,background,1419.5999999046326,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646504243280,6,simple,10000,memory,NA,4,background,934.9000000953674,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646504243280,6,simple,10000,memory,NA,5,background,1189.5,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646504243280,6,simple,10000,memory,NA,6,background,986.9000000953674,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646504243280,7,complex,10000,memory,2,1,background,10000,images/stimuli/complex_18_A_a.gif,memory_novel,TRUE
SS1646504243280,7,complex,10000,memory,2,2,deviant,8371.300000190735,images/stimuli/complex_03_A_a.gif,memory_novel,TRUE
SS1646504243280,7,complex,10000,memory,2,3,background,3027.600000143051,images/stimuli/complex_18_A_a.gif,memory_novel,TRUE
SS1646504243280,7,complex,10000,memory,2,4,background,1697.2000000476837,images/stimuli/complex_18_A_a.gif,memory_novel,TRUE
SS1646504243280,7,complex,10000,memory,2,5,background,1754.0999999046326,images/stimuli/complex_18_A_a.gif,memory_novel,TRUE
SS1646504243280,7,complex,10000,memory,2,6,background,2548.0999999046326,images/stimuli/complex_18_A_a.gif,memory_novel,TRUE
SS1646504243280,8,simple,500,memory,4,1,background,500,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646504243280,8,simple,500,memory,4,2,background,4599.400000095367,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646504243280,8,simple,500,memory,4,3,background,834.7999999523163,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646504243280,8,simple,500,memory,4,4,deviant,2035.0999999046326,images/stimuli/simple_05_A_a.gif,memory_novel,TRUE
SS1646504243280,8,simple,500,memory,4,5,background,917.6000001430511,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646504243280,8,simple,500,memory,4,6,background,514.8999998569489,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646504243692,1,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_15_A_a.gif,memory_novel,FALSE
SS1646504243692,1,simple,10000,memory,NA,2,background,12189.10000000149,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504243692,1,simple,10000,memory,NA,3,background,4325.699999999255,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504243692,1,simple,10000,memory,NA,4,background,4382.200000001118,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504243692,1,simple,10000,memory,NA,5,background,7280.299999998882,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504243692,1,simple,10000,memory,NA,6,background,8284,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504243692,2,complex,500,memory,4,1,background,500,images/stimuli/complex_10_A_a.gif,memory_novel,FALSE
SS1646504243692,2,complex,500,memory,4,2,background,25638.5,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504243692,2,complex,500,memory,4,3,background,4200.300000000745,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504243692,2,complex,500,memory,4,4,deviant,13827.89999999851,images/stimuli/complex_07_A_a.gif,memory_background,TRUE
SS1646504243692,2,complex,500,memory,4,5,background,6889.39999999851,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504243692,2,complex,500,memory,4,6,background,1257,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504243692,3,complex,500,memory,2,1,background,500,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646504243692,3,complex,500,memory,2,2,deviant,27965.599999999627,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646504243692,3,complex,500,memory,2,3,background,16921.799999998882,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646504243692,3,complex,500,memory,2,4,background,1021.5,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646504243692,3,complex,500,memory,2,5,background,1169.699999999255,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646504243692,3,complex,500,memory,2,6,background,831.3999999985099,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646504243692,4,complex,10000,memory,4,1,background,10000,images/stimuli/complex_01_A_a.gif,memory_novel,FALSE
SS1646504243692,4,complex,10000,memory,4,2,background,3484.39999999851,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504243692,4,complex,10000,memory,4,3,background,1016,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504243692,4,complex,10000,memory,4,4,deviant,14072.599999999627,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646504243692,4,complex,10000,memory,4,5,background,5975.699999999255,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504243692,4,complex,10000,memory,4,6,background,3387.4000000003725,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646504243692,5,complex,10000,memory,6,1,background,10000,images/stimuli/complex_02_A_a.gif,memory_novel,FALSE
SS1646504243692,5,complex,10000,memory,6,2,background,10308.5,images/stimuli/complex_02_A_a.gif,memory_background,TRUE
SS1646504243692,5,complex,10000,memory,6,3,background,990.5999999996275,images/stimuli/complex_02_A_a.gif,memory_background,TRUE
SS1646504243692,5,complex,10000,memory,6,4,background,600.8000000007451,images/stimuli/complex_02_A_a.gif,memory_background,TRUE
SS1646504243692,5,complex,10000,memory,6,5,background,988,images/stimuli/complex_02_A_a.gif,memory_background,TRUE
SS1646504243692,5,complex,10000,memory,6,6,deviant,13889.10000000149,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504243692,6,complex,10000,memory,2,1,background,10000,images/stimuli/complex_04_A_a.gif,memory_novel,FALSE
SS1646504243692,6,complex,10000,memory,2,2,deviant,15303,images/stimuli/complex_16_A_a.gif,memory_background,TRUE
SS1646504243692,6,complex,10000,memory,2,3,background,3454.4000000003725,images/stimuli/complex_04_A_a.gif,memory_background,TRUE
SS1646504243692,6,complex,10000,memory,2,4,background,938.9000000003725,images/stimuli/complex_04_A_a.gif,memory_background,TRUE
SS1646504243692,6,complex,10000,memory,2,5,background,744.3000000007451,images/stimuli/complex_04_A_a.gif,memory_background,TRUE
SS1646504243692,6,complex,10000,memory,2,6,background,738.3999999985099,images/stimuli/complex_04_A_a.gif,memory_background,TRUE
SS1646504243692,7,simple,500,memory,NA,1,background,500,images/stimuli/simple_13_A_a.gif,memory_novel,FALSE
SS1646504243692,7,simple,500,memory,NA,2,background,12081.10000000149,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504243692,7,simple,500,memory,NA,3,background,848.5,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504243692,7,simple,500,memory,NA,4,background,575.7000000011176,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504243692,7,simple,500,memory,NA,5,background,1918.0999999996275,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504243692,7,simple,500,memory,NA,6,background,693.9000000003725,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504243692,8,complex,500,memory,6,1,background,500,images/stimuli/complex_09_A_a.gif,memory_novel,FALSE
SS1646504243692,8,complex,500,memory,6,2,background,14946.39999999851,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646504243692,8,complex,500,memory,6,3,background,1183.9000000003725,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646504243692,8,complex,500,memory,6,4,background,773.0999999996275,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646504243692,8,complex,500,memory,6,5,background,589.2999999988824,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646504243692,8,complex,500,memory,6,6,deviant,6994.0999999996275,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504247584,1,complex,10000,memory,NA,1,background,10000,images/stimuli/complex_06_A_a.gif,memory_novel,FALSE
SS1646504247584,1,complex,10000,memory,NA,2,background,14235.099999904633,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646504247584,1,complex,10000,memory,NA,3,background,5548.5,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646504247584,1,complex,10000,memory,NA,4,background,4842.399999856949,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646504247584,1,complex,10000,memory,NA,5,background,3106.9000000953674,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646504247584,1,complex,10000,memory,NA,6,background,2569.5999999046326,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646504247584,2,complex,10000,memory,6,1,background,10000,images/stimuli/complex_11_A_a.gif,memory_novel,FALSE
SS1646504247584,2,complex,10000,memory,6,2,background,6816.100000143051,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646504247584,2,complex,10000,memory,6,3,background,4089.699999809265,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646504247584,2,complex,10000,memory,6,4,background,8403.5,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646504247584,2,complex,10000,memory,6,5,background,6726.899999856949,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646504247584,2,complex,10000,memory,6,6,deviant,11169,images/stimuli/complex_16_A_a.gif,memory_background,TRUE
SS1646504247584,3,simple,10000,memory,2,1,background,10000,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646504247584,3,simple,10000,memory,2,2,deviant,8437.099999904633,images/stimuli/simple_12_A_a.gif,memory_novel,TRUE
SS1646504247584,3,simple,10000,memory,2,3,background,4724.899999856949,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646504247584,3,simple,10000,memory,2,4,background,2968.2000000476837,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646504247584,3,simple,10000,memory,2,5,background,3011.5999999046326,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646504247584,3,simple,10000,memory,2,6,background,2951,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646504247584,4,complex,500,memory,6,1,background,500,images/stimuli/complex_03_A_a.gif,memory_novel,FALSE
SS1646504247584,4,complex,500,memory,6,2,background,9627.400000095367,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504247584,4,complex,500,memory,6,3,background,4720.599999904633,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504247584,4,complex,500,memory,6,4,background,3853.9000000953674,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504247584,4,complex,500,memory,6,5,background,2645.4000000953674,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646504247584,4,complex,500,memory,6,6,deviant,3892.7999999523163,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646504247584,5,simple,500,memory,2,1,background,500,images/stimuli/simple_13_A_a.gif,memory_novel,FALSE
SS1646504247584,5,simple,500,memory,2,2,deviant,6336.800000190735,images/stimuli/simple_01_A_a.gif,memory_background,TRUE
SS1646504247584,5,simple,500,memory,2,3,background,3589.2999999523163,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504247584,5,simple,500,memory,2,4,background,1294.2999999523163,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504247584,5,simple,500,memory,2,5,background,814.2999999523163,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504247584,5,simple,500,memory,2,6,background,805.5999999046326,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646504247584,6,complex,500,memory,4,1,background,500,images/stimuli/complex_20_A_a.gif,memory_novel,FALSE
SS1646504247584,6,complex,500,memory,4,2,background,7572,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646504247584,6,complex,500,memory,4,3,background,2865.5,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646504247584,6,complex,500,memory,4,4,deviant,3676.2999999523163,images/stimuli/complex_19_A_a.gif,memory_background,TRUE
SS1646504247584,6,complex,500,memory,4,5,background,1321.7000000476837,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646504247584,6,complex,500,memory,4,6,background,1551.6000001430511,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646504247584,7,complex,10000,memory,4,1,background,10000,images/stimuli/complex_10_A_a.gif,memory_novel,FALSE
SS1646504247584,7,complex,10000,memory,4,2,background,7031.900000095367,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504247584,7,complex,10000,memory,4,3,background,3965.5,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504247584,7,complex,10000,memory,4,4,deviant,4230.5,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646504247584,7,complex,10000,memory,4,5,background,1001.6999998092651,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504247584,7,complex,10000,memory,4,6,background,982.4000000953674,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646504247584,8,complex,500,memory,NA,1,background,500,images/stimuli/complex_18_A_a.gif,memory_novel,FALSE
SS1646504247584,8,complex,500,memory,NA,2,background,6857.100000143051,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646504247584,8,complex,500,memory,NA,3,background,3926.4000000953674,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646504247584,8,complex,500,memory,NA,4,background,1895.7999999523163,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646504247584,8,complex,500,memory,NA,5,background,977.7999999523163,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646504247584,8,complex,500,memory,NA,6,background,1073,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646504254873,1,simple,500,memory,6,1,background,500,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504254873,1,simple,500,memory,6,2,background,10430,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504254873,1,simple,500,memory,6,3,background,1441,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504254873,1,simple,500,memory,6,4,background,11360,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504254873,1,simple,500,memory,6,5,background,830,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646504254873,1,simple,500,memory,6,6,deviant,13310,images/stimuli/simple_01_A_a.gif,memory_novel,TRUE
SS1646504254873,2,simple,500,memory,NA,1,background,500,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646504254873,2,simple,500,memory,NA,2,background,14082,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646504254873,2,simple,500,memory,NA,3,background,3967,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646504254873,2,simple,500,memory,NA,4,background,5535,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646504254873,2,simple,500,memory,NA,5,background,5787,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646504254873,2,simple,500,memory,NA,6,background,5567,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646504254873,3,simple,10000,memory,2,1,background,10000,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646504254873,3,simple,10000,memory,2,2,deviant,9949,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646504254873,3,simple,10000,memory,2,3,background,4440,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646504254873,3,simple,10000,memory,2,4,background,964,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646504254873,3,simple,10000,memory,2,5,background,7894,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646504254873,3,simple,10000,memory,2,6,background,650,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646504254873,4,complex,500,memory,4,1,background,500,images/stimuli/complex_16_A_a.gif,memory_novel,TRUE
SS1646504254873,4,complex,500,memory,4,2,background,17849,images/stimuli/complex_16_A_a.gif,memory_novel,TRUE
SS1646504254873,4,complex,500,memory,4,3,background,6990,images/stimuli/complex_16_A_a.gif,memory_novel,TRUE
SS1646504254873,4,complex,500,memory,4,4,deviant,11661,images/stimuli/complex_17_A_a.gif,memory_novel,TRUE
SS1646504254873,4,complex,500,memory,4,5,background,5435,images/stimuli/complex_16_A_a.gif,memory_novel,TRUE
SS1646504254873,4,complex,500,memory,4,6,background,4185,images/stimuli/complex_16_A_a.gif,memory_novel,TRUE
SS1646504254873,5,complex,10000,memory,4,1,background,10000,images/stimuli/complex_11_A_a.gif,memory_novel,FALSE
SS1646504254873,5,complex,10000,memory,4,2,background,3115,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646504254873,5,complex,10000,memory,4,3,background,1433,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646504254873,5,complex,10000,memory,4,4,deviant,7905,images/stimuli/complex_02_A_a.gif,memory_background,TRUE
SS1646504254873,5,complex,10000,memory,4,5,background,3250,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646504254873,5,complex,10000,memory,4,6,background,701,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646504254873,6,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_05_A_a.gif,memory_novel,FALSE
SS1646504254873,6,simple,10000,memory,NA,2,background,3092,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504254873,6,simple,10000,memory,NA,3,background,517,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504254873,6,simple,10000,memory,NA,4,background,4435,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504254873,6,simple,10000,memory,NA,5,background,513,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504254873,6,simple,10000,memory,NA,6,background,536,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646504254873,7,simple,10000,memory,6,1,background,10000,images/stimuli/simple_11_A_a.gif,memory_novel,TRUE
SS1646504254873,7,simple,10000,memory,6,2,background,6849,images/stimuli/simple_11_A_a.gif,memory_novel,TRUE
SS1646504254873,7,simple,10000,memory,6,3,background,1164,images/stimuli/simple_11_A_a.gif,memory_novel,TRUE
SS1646504254873,7,simple,10000,memory,6,4,background,657,images/stimuli/simple_11_A_a.gif,memory_novel,TRUE
SS1646504254873,7,simple,10000,memory,6,5,background,1379,images/stimuli/simple_11_A_a.gif,memory_novel,TRUE
SS1646504254873,7,simple,10000,memory,6,6,deviant,6795,images/stimuli/simple_12_A_a.gif,memory_novel,TRUE
SS1646504254873,8,simple,500,memory,2,1,background,500,images/stimuli/simple_15_A_a.gif,memory_novel,FALSE
SS1646504254873,8,simple,500,memory,2,2,deviant,6260,images/stimuli/simple_03_A_a.gif,memory_background,TRUE
SS1646504254873,8,simple,500,memory,2,3,background,4171,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504254873,8,simple,500,memory,2,4,background,532,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504254873,8,simple,500,memory,2,5,background,528,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504254873,8,simple,500,memory,2,6,background,1087,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646504257338,1,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_18_A_a.gif,memory_novel,FALSE
SS1646504257338,1,simple,10000,memory,NA,2,background,4281.199999988079,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646504257338,1,simple,10000,memory,NA,3,background,2437.800000011921,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646504257338,1,simple,10000,memory,NA,4,background,523.0999999940395,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646504257338,1,simple,10000,memory,NA,5,background,5847.0999999940395,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646504257338,1,simple,10000,memory,NA,6,background,1457.7999999821186,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646504257338,2,simple,10000,memory,2,1,background,10000,images/stimuli/simple_06_A_a.gif,memory_novel,FALSE
SS1646504257338,2,simple,10000,memory,2,2,deviant,6062.0999999940395,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
