Looks.confidence,Looks.duration_onLooks,SubjectInfo.gender,SubjectInfo.sessionNumber,SubjectInfo.subjID,SubjectInfo.testAge,Trials.duration,Trials.excludeReason,Trials.excludeTrial,Trials.ordinal,Trials.trialType
0.75073804420645,1.1620000000000008,M,1,PKBB_13,301.0,15.8635,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,11,test-9-deviant
0.5705113058525418,5.0,M,1,PKBB_14,279.0,5.0,,False,0,fam-1-background
0.6627536325476302,2.510000000000007,M,1,PKBB_14,279.0,16.99119999998808,,False,1,test-1-background
,3.72,M,1,PKBB_14,279.0,5.0,,False,2,fam-1-deviant
,2.597999999999999,M,1,PKBB_14,279.0,12.494000000000002,,False,3,test-1-deviant
0.6651078126495301,2.2779999999999987,M,1,PKBB_14,279.0,45.0,,False,4,fam-9-deviant
,-26.33980000001192,M,1,PKBB_14,279.0,-26.33980000001192,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,5,test-9-deviant
0.638727920020084,3.749000000000001,M,1,PKBB_14,279.0,15.0,,False,6,fam-3-background
,0.06899999999999995,M,1,PKBB_14,279.0,7.0178000000119205,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,7,test-3-background
0.7781611819684874,3.3430000000000035,M,1,PKBB_14,279.0,45.0,,False,8,fam-9-background
0.7501676781294876,9.783000000000012,M,1,PKBB_14,279.0,25.918800000011863,,False,9,test-9-background
0.7587898167810943,3.4360000000000017,M,1,PKBB_14,279.0,15.0,,False,10,fam-3-deviant
0.7041925236816409,4.9405999999641255,M,1,PKBB_14,279.0,10.660599999964123,,False,11,test-3-deviant
,5.0,M,1,PKBB_15,229.0,5.0,,False,0,fam-1-background
,0.06,M,1,PKBB_15,229.0,0.06,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,1,test-1-background
,5.0,M,1,PKBB_15,229.0,5.0,,False,2,fam-1-deviant
0.5931848212639927,8.619000000000009,M,1,PKBB_15,229.0,17.41580000001192,,False,3,test-1-deviant
0.6989795940031176,38.601000000000035,M,1,PKBB_15,229.0,45.0,,False,4,fam-9-deviant
,-39.94,M,1,PKBB_15,229.0,-39.94,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,5,test-9-deviant
0.7942922160522545,9.360000000000008,M,1,PKBB_15,229.0,15.0,,False,6,fam-3-background
0.7697490168231634,25.893600000023852,M,1,PKBB_15,229.0,28.973600000023843,,False,7,test-3-background
0.7454841620535098,12.061000000000005,M,1,PKBB_15,229.0,45.0,,False,8,fam-9-background
0.7384235917334805,2.1810000000000045,M,1,PKBB_15,229.0,61.898300000011865,,False,9,test-9-background
0.6326101496815681,14.56,M,1,PKBB_15,229.0,15.0,,False,10,fam-3-deviant
,6.768699999988137,M,1,PKBB_15,229.0,6.768699999988137,,False,11,test-3-deviant
,5.0,F,1,PKBB_16,273.0,5.0,,False,0,fam-1-background
0.6947732354309109,13.662799999982116,F,1,PKBB_16,273.0,16.50279999998212,,False,1,test-1-background
,5.0,F,1,PKBB_16,273.0,5.0,,False,2,fam-1-deviant
0.5231938004626244,6.064999999999998,F,1,PKBB_16,273.0,17.955,,False,3,test-1-deviant
0.803291706154783,5.369,F,1,PKBB_16,273.0,45.0,,False,4,fam-9-deviant
0.7440529227255819,9.999599999994068,F,1,PKBB_16,273.0,14.119599999994069,,False,5,test-9-deviant
,15.0,F,1,PKBB_16,273.0,15.0,,False,6,fam-3-background
0.8678741838250842,21.821900000006018,F,1,PKBB_16,273.0,21.821900000006018,,False,7,test-3-background
0.6709781654840886,1.5159999999999982,F,1,PKBB_16,273.0,45.0,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,8,fam-9-background
