Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6407ce6c26c6e8b15a792b83,63d82b2de40f94ceb14816cc,APPROVED,2023-03-07T23:53:16.120000Z,2023-03-08T00:08:27.282000Z,2023-03-08T05:06:16.506000,2023-03-08T00:08:28.439128Z,912,C90GA43K,196,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6407ce6cf4c0c80d9bf19b5c,5a6b4cd2d5d4cb0001d64740,APPROVED,2023-03-07T23:53:20.452000Z,2023-03-08T00:02:07.763000Z,2023-03-08T05:06:16.619000,2023-03-08T00:04:09.382208Z,528,C90GA43K,2564,33,Female,White,United States,United States,United States,English,No,Full-Time
6407ce6d1f2d08b7d72c75d4,62ff8aa20b2d8c0e359e9799,APPROVED,2023-03-07T23:53:27.138000Z,2023-03-08T00:05:28.512000Z,2023-03-08T05:06:16.725000,2023-03-08T00:05:28.851629Z,722,C90GA43K,875,49,Male,Asian,"Venezuela, Bolivarian Republic of",United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6407ce6d28cec9acde61e637,590f901cdcc7b30001eed302,APPROVED,2023-03-07T23:53:25.402000Z,2023-03-08T00:04:03.295000Z,2023-03-08T05:06:16.829000,2023-03-08T00:04:51.949188Z,638,C90GA43K,2120,40,Female,White,United States,United States,United States,English,No,Part-Time
6407ce6dab01f08318e80a6f,5d7e1ca541f88e0018d5b8bb,APPROVED,2023-03-07T23:53:17.743000Z,2023-03-08T00:02:45.372000Z,2023-03-08T05:06:16.939000,2023-03-08T00:04:31.164942Z,568,C90GA43K,75,34,Female,White,United States,United States,United States,English,No,Full-Time
6407ce6db40f5c54c7767965,5c8676deddda2d00012ad386,APPROVED,2023-03-07T23:53:22.132000Z,2023-03-08T00:05:24.327000Z,2023-03-08T05:06:17.044000,2023-03-08T00:05:24.716288Z,723,C90GA43K,2417,29,Male,White,United Kingdom,United States,United States,English,Yes,Full-Time
6407ce6df4c0c80d9bf19b5e,5ca3d57fa29412001687031e,APPROVED,2023-03-07T23:53:17.538000Z,2023-03-08T00:10:21.460000Z,2023-03-08T05:06:17.158000,2023-03-08T00:10:21.810943Z,1024,C90GA43K,4026,62,Male,White,United States,United States,United States,English,No,Full-Time
6407ce6e43d49d0f92cfba9a,63f0fb9941434d10e8e4909b,APPROVED,2023-03-07T23:53:18.329000Z,2023-03-08T00:19:46.568000Z,2023-03-08T05:06:17.262000,2023-03-08T00:19:47.020052Z,1589,C90GA43K,144,44,Male,Mixed,United States,United States,United States,English,No,Part-Time
6407ce6e930734f6042c763e,60c12fe6ca8c4aa6d0185190,APPROVED,2023-03-07T23:53:21.811000Z,2023-03-08T00:07:49.930000Z,2023-03-08T05:06:17.366000,2023-03-08T00:07:50.263756Z,869,C90GA43K,3593,38,Male,Black,United States,United States,United States,English,No,Full-Time
6407ce6ebd9e3fb95f83a09d,63d83a4301d86333a75c1738,APPROVED,2023-03-07T23:53:23.132000Z,2023-03-08T00:02:52.600000Z,2023-03-08T05:06:17.473000,2023-03-08T00:04:33.091390Z,570,C90GA43K,316,28,Male,Asian,United States,United States,United States,English,No,Full-Time
6407ce6fa37df03f2c214571,62926f5a375553f13d68bc92,APPROVED,2023-03-07T23:53:37.252000Z,2023-03-08T00:02:30.963000Z,2023-03-08T05:06:17.826000,2023-03-08T00:04:24.359499Z,534,C90GA43K,1661,59,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6407ce6fbce241e14d13ac39,64001c3e48013fca28465267,APPROVED,2023-03-07T23:53:19.847000Z,2023-03-08T00:05:35.084000Z,2023-03-08T05:06:17.934000,2023-03-08T00:05:35.478257Z,736,C90GA43K,71,48,Male,Black,United States,United States,United States,English,Yes,Full-Time
6407ce6fd3623ecb803c8488,627286792f25495f123cc27b,APPROVED,2023-03-07T23:53:19.590000Z,2023-03-08T00:03:50.716000Z,2023-03-08T05:06:18.042000,2023-03-08T00:04:59.237410Z,632,C90GA43K,1664,44,Male,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
6407ce70172d91c94cdc32ca,633dbb46887d82536a9ee265,APPROVED,2023-03-07T23:53:25.122000Z,2023-03-08T00:06:04.344000Z,2023-03-08T05:06:18.148000,2023-03-08T00:06:04.714546Z,760,C90GA43K,1223,45,Male,White,United States,United States,United States,English,No,Full-Time
6407ce70462e009c5d1e6d5e,5ac16e870527ba0001c1f27e,APPROVED,2023-03-07T23:53:20.389000Z,2023-03-08T00:07:47.913000Z,2023-03-08T05:06:18.255000,2023-03-08T00:07:48.330412Z,868,C90GA43K,1506,41,Male,Black,United States,United States,United States,English,No,Full-Time
6407ce7076ca6a56298a7ea0,5cbe04b4f429ff00159de30e,APPROVED,2023-03-07T23:53:29.310000Z,2023-03-08T00:11:40.239000Z,2023-03-08T05:06:18.362000,2023-03-08T00:11:40.586765Z,1091,C90GA43K,4540,37,Female,Black,Zimbabwe,United States,United States,English,No,Full-Time
6407ce709f0755f289c4c72c,5c3399d8cb218a000176c6c6,APPROVED,2023-03-07T23:53:23.099000Z,2023-03-08T00:14:45.283000Z,2023-03-08T05:06:18.468000,2023-03-08T00:14:48.834378Z,1283,C90GA43K,4076,36,Male,White,United States,United States,United States,English,No,Full-Time
6407ce71178c7aa321e4527a,5ec9cf3ed4642d4ebb802b42,APPROVED,2023-03-07T23:53:25.873000Z,2023-03-08T00:03:21.157000Z,2023-03-08T05:06:18.577000,2023-03-08T00:04:37.757168Z,596,C90GA43K,1836,55,Male,White,United States,United States,United States,English,No,Full-Time
6407ce7217aca83ae361e68f,597fe89a1b41a20001749f57,APPROVED,2023-03-07T23:53:26.630000Z,2023-03-08T00:06:23.707000Z,2023-03-08T05:06:18.695000,2023-03-08T00:06:24.110818Z,778,C90GA43K,5433,44,Female,White,United States,United States,United States,English,No,Full-Time
6407ce7240ac23bda83c847a,611ab91a00baa062f55b86d8,APPROVED,2023-03-07T23:53:22.606000Z,2023-03-08T00:11:17.883000Z,2023-03-08T05:06:18.807000,2023-03-08T00:11:18.233922Z,1076,C90GA43K,1354,23,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
6407ce72b5c93b38704e17e1,62cc1f77c32651ff9d35a471,APPROVED,2023-03-07T23:53:27.564000Z,2023-03-08T00:18:13.961000Z,2023-03-08T05:06:18.935000,2023-03-08T00:18:14.343298Z,1487,C90GA43K,1152,36,Female,White,United States,United States,United States,English,No,Full-Time
6407ce732b2e52d02597e774,63d148b2255821a940922c1a,APPROVED,2023-03-07T23:55:52.776000Z,2023-03-08T00:12:33.011000Z,2023-03-08T05:06:19.057000,2023-03-08T00:12:33.413166Z,1001,C90GA43K,317,42,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6407ce732b2e52d02597e776,5ba98278d08ab20001c84f2b,APPROVED,2023-03-07T23:53:23.658000Z,2023-03-08T00:02:07.603000Z,2023-03-08T05:06:19.170000,2023-03-08T00:04:15.380796Z,524,C90GA43K,670,27,Male,Asian,United States,United States,United States,English,No,Full-Time
6407ce73481d9fd36fc00f47,5ce9c6df6b2b3d001a94b24f,APPROVED,2023-03-07T23:53:35.774000Z,2023-03-08T00:04:57.952000Z,2023-03-08T05:06:19.274000,2023-03-08T00:05:02.352938Z,683,C90GA43K,4723,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6407ce73917d5ae8b1f07e08,61539b3fa541b182c0fadde1,APPROVED,2023-03-07T23:55:08.577000Z,2023-03-08T00:14:51.375000Z,2023-03-08T05:06:19.384000,2023-03-08T00:14:53.778832Z,1183,C90GA43K,2829,65,Female,White,Russian Federation,United States,United States,Russian,No,DATA_EXPIRED
6407ce73c431a66bd9931122,63d228d74dc841d4559ad87d,APPROVED,2023-03-07T23:55:08.380000Z,2023-03-08T00:03:34.783000Z,2023-03-08T05:06:19.496000,2023-03-08T00:04:38.041794Z,507,C90GA43K,218,32,Male,Asian,United States,United States,United States,English,No,Full-Time
6407ce74346182f78be452b3,5b92b49921e7200001f530a0,APPROVED,2023-03-07T23:53:29.835000Z,2023-03-08T00:01:38.201000Z,2023-03-08T05:06:19.609000,2023-03-08T00:03:49.201339Z,489,C90GA43K,1132,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6407ce760ab186902848e0c7,60fcd954f5ff1656599b53c9,APPROVED,2023-03-07T23:54:49.534000Z,2023-03-08T00:07:41.131000Z,2023-03-08T05:06:19.726000,2023-03-08T00:07:41.592563Z,772,C90GA43K,1283,37,Male,Black,United States,United States,United States,English,No,Full-Time
6407ce765addc67bf9cfba9b,63cc90d2bed7edb18c3fd155,APPROVED,2023-03-07T23:53:29.478000Z,2023-03-08T00:06:49.035000Z,2023-03-08T05:06:19.841000,2023-03-08T00:06:49.517025Z,800,C90GA43K,267,59,Female,White,United States,United States,United States,English,No,Other
6407ce7683ce372f71d49a1a,5afa19a4f856320001cf920f,APPROVED,2023-03-07T23:53:28.956000Z,2023-03-08T00:01:19.088000Z,2023-03-08T05:06:19.954000,2023-03-08T00:03:35.791371Z,471,C90GA43K,983,39,Male,White,United States,United States,United States,English,No,Full-Time
